rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:56024	H2O + N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 6A1,2B2) = beta-D-mannose + N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2)	GENERIC:14364	GENERIC:14367	N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 6A1,2B2)	N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2)	L<>R
RHEA:56028	3 H2O + N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 8A1,2,3B1,3) = 3 beta-D-mannose + N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2)	GENERIC:14358	GENERIC:14367	N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 8A1,2,3B1,3)	N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2)	L<>R
RHEA:56032	H2O + N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 8A1,2,3B1,3) = beta-D-mannose + N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 7A1,2,3B1)	GENERIC:14358	GENERIC:14362	N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 8A1,2,3B1,3)	N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 7A1,2,3B1)	L<>R
RHEA:56036	H2O + N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 7A1,2,3B1) = beta-D-mannose + N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 6A1,2,3)	GENERIC:14362	GENERIC:14366	N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 7A1,2,3B1)	N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 6A1,2,3)	L<>R
RHEA:56040	H2O + N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 6A1,2,3) = beta-D-mannose + N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2)	GENERIC:14366	GENERIC:14367	N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 6A1,2,3)	N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2)	L<>R
RHEA:56044	H2O + N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 8A1,2,3B1,3) = beta-D-mannose + N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 7A1,2,3B3)	GENERIC:14358	GENERIC:14363	N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 8A1,2,3B1,3)	N(4)-(alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 7A1,2,3B3)	L<>R
RHEA:56048	daidzein + UDP-alpha-D-glucose = daidzein 7-O-beta-D-glucoside + UDP	CHEBI:77764	CHEBI:42202	daidzein	daidzein 7-O-beta-D-glucoside	L<>R
RHEA:56052	2 H2O + N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein] = 2 alpha-D-mannopyranose + N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	GENERIC:14368	GENERIC:14369,CHEBI:28729	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein],alpha-D-mannopyranose	L<>R
RHEA:56056	genistein + UDP-alpha-D-glucose = genistein 7-O-beta-D-glucoside + H(+) + UDP	CHEBI:74224	CHEBI:140305	genistein	genistein 7-O-beta-D-glucoside	L<>R
RHEA:56064	3-O-(beta-D-glucosyl)-L-seryl-[EGF-like domain protein] + UDP-alpha-D-xylose = 3-O-[alpha-D-xylosyl-(1->3)-beta-D-glucosyl]-L-seryl-[EGF-like domain protein] + H(+) + UDP	GENERIC:14610	GENERIC:14611	3-O-(beta-D-glucosyl)-L-seryl-[EGF-like domain protein]	3-O-[alpha-D-xylosyl-(1->3)-beta-D-glucosyl]-L-seryl-[EGF-like domain protein]	L<>R
RHEA:56068	an N-acetyl-alpha-D-glucosaminyl derivative + UDP-alpha-D-galactose = a beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl derivative + H(+) + UDP	CHEBI:27425	CHEBI:139508	an N-acetyl-alpha-D-glucosaminyl derivative	a beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl derivative	L<>R
RHEA:56072	a 2-acylphloroglucinol + UDP-alpha-D-glucose = a 2-acylphloroglucinol 1-O-beta-D-glucoside + UDP	CHEBI:134386	CHEBI:141060	a 2-acylphloroglucinol	a 2-acylphloroglucinol 1-O-beta-D-glucoside	L<>R
RHEA:56076	an N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl derivative + GDP-beta-L-fucose = an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc derivative + GDP + H(+)	CHEBI:136545	CHEBI:139509	an N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl derivative	an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc derivative	L<>R
RHEA:56080	[Rab1 protein]-L-serine + CDP-choline = [Rab1 protein]-O-phosphocholine-L-serine + CMP + H(+)	GENERIC:14376	GENERIC:14085	[Rab1 protein]-L-serine	[Rab1 protein]-O-phosphocholine-L-serine	L<>R
RHEA:56084	[Rab1 protein]-O-phosphocholine-L-serine + H2O = [Rab1 protein]-L-serine + H(+) + phosphocholine	GENERIC:14085	GENERIC:14376	[Rab1 protein]-O-phosphocholine-L-serine	[Rab1 protein]-L-serine	L<>R
RHEA:56088	CMP-N-acetyl-beta-neuraminate + globoside MSGG = CMP + globoside DSGG + H(+)	CHEBI:140623	CHEBI:140624	globoside MSGG	globoside DSGG	L<>R
RHEA:56092	bilirubin IXalpha + H(+) + oxidized coenzyme F420-(gamma-Glu)(n) = biliverdin IXalpha + reduced coenzyme F420-(gamma-Glu)(n)	CHEBI:57977	CHEBI:57991	bilirubin IXalpha	biliverdin IXalpha	L<>R
RHEA:56128	A + dimethylallyl diphosphate + H2O + nonaflavuxanthin = AH2 + diphosphate + flavuxanthin	CHEBI:139514	CHEBI:139515	nonaflavuxanthin	flavuxanthin	L<>R
RHEA:56132	(5R)-5,6-dihydro-5-(thymidin-7-yl)thymidine in DNA = thymidine dimer in DNA	GENERIC:14387	GENERIC:14449	(5R)-5,6-dihydro-5-(thymidin-7-yl)thymidine in DNA	thymidine dimer in DNA	L<>R
RHEA:56136	2 a phenolic donor + H2O2 = 2 a phenolic radical donor + 2 H2O	CHEBI:139520	CHEBI:139521	a phenolic donor	a phenolic radical donor	L<>R
RHEA:56156	(12R)-hydroxy-(9Z)-octadecenoyl-CoA + sn-glycerol 3-phosphocholine = (12R-hydroxy-9Z-octadecenoyl)-sn-glycero-3-phosphocholine + CoA	CHEBI:139559	CHEBI:140446	(12R)-hydroxy-(9Z)-octadecenoyl-CoA	(12R-hydroxy-9Z-octadecenoyl)-sn-glycero-3-phosphocholine	L<>R
RHEA:56160	an archaeal dolichyl alpha-D-glucosyl phosphate + UDP-alpha-D-glucuronate = an archaeal dolichyl beta-D-glucuronosyl-(1->4)-alpha-D-glucosyl phosphate + H(+) + UDP	POLYMER:14396	POLYMER:14397	an archaeal dolichyl alpha-D-glucosyl phosphate	an archaeal dolichyl beta-D-glucuronosyl-(1->4)-alpha-D-glucosyl phosphate	L<>R
RHEA:56164	(9Z,12Z,15Z)-octadecatrienoyl-CoA + sn-glycerol 3-phosphocholine = (9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine + CoA	CHEBI:74034	CHEBI:140445	(9Z,12Z,15Z)-octadecatrienoyl-CoA	(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine	L<>R
RHEA:56176	8-demethyl-8-formylriboflavin 5'-phosphate + A + H2O = 8-carboxy-8-demethylriboflavin 5'-phosphate + AH2 + H(+)	CHEBI:139570	CHEBI:139571	8-demethyl-8-formylriboflavin 5'-phosphate	8-carboxy-8-demethylriboflavin 5'-phosphate	L<>R
RHEA:56184	globoside Gb4Cer + UDP-alpha-D-galactose = globoside NOR1 + H(+) + UDP	CHEBI:88167	CHEBI:140614	globoside Gb4Cer	globoside NOR1	L<>R
RHEA:56188	3-O-[N-acetyl-beta-D-glucosaminyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein] + UDP-N-acetyl-alpha-D-glucosamine = 3-O-[N-acetyl-beta-D-glucosaminyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein] + H(+) + UDP	GENERIC:11691	GENERIC:14412	3-O-[N-acetyl-beta-D-glucosaminyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein]	3-O-[N-acetyl-beta-D-glucosaminyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein]	L<>R
RHEA:56192	3-O-[N-acetyl-beta-D-glucosaminyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein] + UDP-N-acetyl-alpha-D-glucosamine = 3-O-[N-acetyl-beta-D-glucosaminyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein] + H(+) + UDP	GENERIC:11692	GENERIC:14413	3-O-[N-acetyl-beta-D-glucosaminyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein]	3-O-[N-acetyl-beta-D-glucosaminyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein]	L<>R
RHEA:56196	3-O-[N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein] + UDP-alpha-D-galactose = H(+) + O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein] + UDP	GENERIC:11689	GENERIC:13923	3-O-[N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein]	O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein]	L<>R
RHEA:56200	3-O-[N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein] + UDP-alpha-D-galactose = H(+) + O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein] + UDP	GENERIC:12788	GENERIC:13922	3-O-[N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein]	O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein]	L<>R
RHEA:56204	CMP-N-acetyl-beta-neuraminate + O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein] = 3-O-[N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein] + CMP + H(+)	GENERIC:13922	GENERIC:14416	O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein]	3-O-[N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein]	L<>R
RHEA:56208	CMP-N-acetyl-beta-neuraminate + O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein] = 3-O-[N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein] + CMP + H(+)	GENERIC:13923	GENERIC:14417	O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein]	3-O-[N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein]	L<>R
RHEA:56212	O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein] + UDP-N-acetyl-alpha-D-glucosamine = 3-O-{beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl}-L-seryl-[protein] + H(+) + UDP	GENERIC:13922	GENERIC:14419	O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-seryl-[protein]	3-O-{beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl}-L-seryl-[protein]	L<>R
RHEA:56216	O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein] + UDP-N-acetyl-alpha-D-glucosamine = 3-O-{beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl}-L-threonyl-[protein] + H(+) + UDP	GENERIC:13923	GENERIC:14420	O(3)-[beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl]-L-threonyl-[protein]	3-O-{beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl}-L-threonyl-[protein]	L<>R
RHEA:56220	3-O-{beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl}-L-seryl-[protein] + UDP-N-acetyl-alpha-D-glucosamine = 3-O-{beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->3)-[beta-D-GlcNAc-(1->6)]-alpha-D-GalNAc}-L-seryl-[protein] + H(+) + UDP	GENERIC:14419	GENERIC:14421	3-O-{beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl}-L-seryl-[protein]	3-O-{beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->3)-[beta-D-GlcNAc-(1->6)]-alpha-D-GalNAc}-L-seryl-[protein]	L<>R
RHEA:56224	3-O-{beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl}-L-threonyl-[protein] + UDP-N-acetyl-alpha-D-glucosamine = 3-O-{beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->3)-[beta-D-GlcNAc-(1->6)]-alpha-D-GalNAc}-L-threonyl-[protein] + H(+) + UDP	GENERIC:14420	GENERIC:14422	3-O-{beta-D-galactosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl}-L-threonyl-[protein]	3-O-{beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->3)-[beta-D-GlcNAc-(1->6)]-alpha-D-GalNAc}-L-threonyl-[protein]	L<>R
RHEA:56232	[(1->4)-alpha-D-galacturonosyl](n) + H2O = [(1->4)-alpha-D-galacturonosyl](n-2) + alpha-D-galacturonosyl-(1->4)-D-galacturonate	POLYMER:14570	POLYMER:14734,CHEBI:141004	[(1->4)-alpha-D-galacturonosyl](n)	[(1->4)-alpha-D-galacturonosyl](n-2),alpha-D-galacturonosyl-(1->4)-D-galacturonate	L<>R
RHEA:56244	1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + all-trans-retinol--[retinol-binding protein] = 2-hexadecanoyl-sn-glycero-3-phosphocholine + all-trans-retinyl hexadecanoate + apo--[retinol-binding protein]	GENERIC:14428	GENERIC:14426,CHEBI:17616	all-trans-retinol--[retinol-binding protein]	apo--[retinol-binding protein],all-trans-retinyl hexadecanoate	L<>R
RHEA:56252	3-O-[N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl]-L-seryl-[protein] + UDP-N-acetyl-alpha-D-glucosamine = H(+) + O(3)-{N-acetyl-beta-D-glucosaminyl-(1->2)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-alpha-D-mannosyl}-L-seryl-[protein] + UDP	GENERIC:14438	GENERIC:14440	3-O-[N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl]-L-seryl-[protein]	O(3)-{N-acetyl-beta-D-glucosaminyl-(1->2)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-alpha-D-mannosyl}-L-seryl-[protein]	L<>R
RHEA:56256	3-O-[N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl]-L-threonyl-[protein] + UDP-N-acetyl-alpha-D-glucosamine = H(+) + O(3)-{N-acetyl-beta-D-glucosaminyl-(1->2)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-alpha-D-mannosyl}-L-threonyl-[protein] + UDP	GENERIC:14439	GENERIC:14441	3-O-[N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl]-L-threonyl-[protein]	O(3)-{N-acetyl-beta-D-glucosaminyl-(1->2)-[N-acetyl-beta-D-glucosaminyl-(1->6)]-alpha-D-mannosyl}-L-threonyl-[protein]	L<>R
RHEA:56260	N(4)-{beta-D-GlcNAc-(1->2)-[beta-D-GlcNAc-(1->4)]-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-[beta-D-GlcNAc-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein] + 4 UDP-alpha-D-galactose = 4 H(+) + N(4)-{beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->2)-[beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->4)]-alpha-D-Man-(1->3)-[beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->2)-[beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein] + 4 UDP	GENERIC:14377	GENERIC:14443	N(4)-{beta-D-GlcNAc-(1->2)-[beta-D-GlcNAc-(1->4)]-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-[beta-D-GlcNAc-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	N(4)-{beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->2)-[beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->4)]-alpha-D-Man-(1->3)-[beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->2)-[beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	L<>R
