rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:58232	L-seryl-[protein] + NAD(+) = H(+) + nicotinamide + O-(ADP-D-ribosyl)-L-seryl-[protein]	CHEBI:57540,GENERIC:9863	CHEBI:15378,CHEBI:17154	NAD(+),L-seryl-[protein]	H(+),nicotinamide
RHEA:58236	L-tyrosyl-[protein] + NAD(+) = H(+) + nicotinamide + O-(ADP-D-ribosyl)-L-tyrosyl-[protein]	CHEBI:57540	CHEBI:15378,CHEBI:17154	NAD(+)	H(+),nicotinamide
RHEA:58240	H2O + S-(ADP-D-ribosyl)-L-cysteinyl-[protein] = ADP-D-ribose + L-cysteinyl-[protein]	CHEBI:15377	GENERIC:10131,CHEBI:57967	H2O	L-cysteinyl-[protein],ADP-D-ribose
RHEA:58244	H2O + N(6)-(ADP-D-ribosyl)-L-lysyl-[protein] = ADP-D-ribose + L-lysyl-[protein]	CHEBI:15377	CHEBI:57967,GENERIC:9752	H2O	ADP-D-ribose,L-lysyl-[protein]
RHEA:58248	5-O-(ADP-D-ribosyl)-L-glutamyl-[protein] + H2O = ADP-D-ribose + H(+) + L-glutamyl-[protein]	CHEBI:15377	CHEBI:15378,CHEBI:57967	H2O	H(+),ADP-D-ribose
RHEA:58252	H2O + N(4)-(ADP-D-ribosyl)-L-asparaginyl-[protein] = ADP-D-ribose + L-asparaginyl-[protein]	CHEBI:15377	CHEBI:57967	H2O	ADP-D-ribose
RHEA:58256	H2O + O-(ADP-D-ribosyl)-L-seryl-[protein] = ADP-D-ribose + L-seryl-[protein]	CHEBI:15377	CHEBI:57967,GENERIC:9863	H2O	ADP-D-ribose,L-seryl-[protein]
RHEA:58260	H2O + O-(ADP-D-ribosyl)-L-tyrosyl-[protein] = ADP-D-ribose + L-tyrosyl-[protein]	CHEBI:15377	CHEBI:57967	H2O	ADP-D-ribose
RHEA:58264	a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine + cholesterol = an N-acylsphing-4-enine + cholesteryl 3-beta-D-glucoside	CHEBI:16113	CHEBI:52639	cholesterol	an N-acylsphing-4-enine
RHEA:58268	[protein]-C-terminal glycine + NAD(+) = [protein]-C-terminal O-(ADP-D-ribosyl)-glycine + nicotinamide	CHEBI:57540	CHEBI:17154	NAD(+)	nicotinamide
RHEA:58284	5,6-dihydrothymine + NADP(+) = H(+) + NADPH + thymine	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58312	25-substituted-cholesteryl beta-D-glucoside + H2O = 25-substituted-cholesterol + D-glucose	CHEBI:15377	CHEBI:4167	H2O	D-glucose
RHEA:58316	beta-D-glucosyl-N-hexadecanoylsphing-4E-enine + cholesterol = cholesteryl 3-beta-D-glucoside + N-hexadecanoylsphing-4-enine	CHEBI:16113	NA	cholesterol	NA
RHEA:58320	25-substituted-cholesterol + a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine = 25-substituted-cholesteryl beta-D-glucoside + an N-acylsphing-4-enine	NA	CHEBI:52639	NA	an N-acylsphing-4-enine
RHEA:58324	beta-D-glucosyl-N-(9Z-octadecenoyl)-sphing-4E-enine + cholesterol = cholesteryl 3-beta-D-glucoside + N-(9Z-octadecenoyl)-sphing-4-enine	CHEBI:16113	NA	cholesterol	NA
RHEA:58328	(Z)-non-6-en-1-ol + NADP(+) = (Z)-non-6-enal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58332	(E)-non-2-en-1-ol + NADP(+) = (E)-non-2-enal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58336	a 4-hydroxynonen-1-ol + NADP(+) = a 4-hydroxynonenal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58340	beta-D-glucosyl-(1->3)-O-chenodeoxycholate + H2O = chenodeoxycholate + D-glucose	CHEBI:15377	CHEBI:36234,CHEBI:4167	H2O	chenodeoxycholate,D-glucose
RHEA:58344	beta-D-glucosyl-(1->3)-O-lithocholate + H2O = D-glucose + lithocholate	CHEBI:15377	CHEBI:29744,CHEBI:4167	H2O	lithocholate,D-glucose
RHEA:58364	a medium-chain primary fatty alcohol + NADP(+) = a medium-chain fatty aldehyde + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58368	(2E,6Z)-nona-2,6-dien-1-ol + NADP(+) = (2E,6Z)-nona-2,6-dienal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58372	(E)-oct-2-en-1-ol + NADP(+) = (2E)-octenal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58376	decan-1-ol + NADP(+) = decanal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58380	NADP(+) + nonan-1-ol = H(+) + NADPH + nonanal	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58384	NADP(+) + octan-1-ol = H(+) + NADPH + octanal	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58388	4-aminobenzoate + all-trans-hexaprenyl diphosphate = 4-amino-3-all-trans-hexaprenylbenzoate + diphosphate	NA	CHEBI:33019	NA	diphosphate
RHEA:58400	heptan-1-ol + NADP(+) = H(+) + heptanal + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58404	hexan-1-ol + NADP(+) = H(+) + hexanal + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58408	NADP(+) + undecan-1-ol = H(+) + NADPH + undecanal	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58416	(E)-4-hydroxynon-2-en-1-ol + NADP(+) = (E)-4-hydroxynon-2-enal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58420	NADP(+) + prenol = 3-methyl-2-butenal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58424	(E)-hex-2-en-1-ol + NADP(+) = (E)-2-hexenal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58428	(E,E)-2,4-hexadien-1-ol + NADP(+) = (E,E)-2,4-hexadienal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58432	(E)-4-oxonon-2-en-1-ol + NADP(+) = (E)-4-oxonon-2-enal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58436	4-methylpentan-1-ol + NADP(+) = 4-methylpentanal + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58456	(2R)-2-O-(alpha-D-mannosyl)-glycerate + H2O = (R)-glycerate + D-mannose	CHEBI:15377	CHEBI:16659,CHEBI:4208	H2O	(R)-glycerate,D-mannose
RHEA:58464	a neolactoside nLc4Cer + UDP-N-acetyl-alpha-D-glucosamine = a neolactoside IV(3)-beta-GlcNAc-nLc4Cer + H(+) + UDP	CHEBI:57705	CHEBI:58223,CHEBI:15378	UDP-N-acetyl-alpha-D-glucosamine	UDP,H(+)
RHEA:58508	(3Z)-2-oxo-4-carboxy-3-hexenedioate + H2O = (2S)-2-hydroxy-4-oxobutane-1,2,4-tricarboxylate	CHEBI:15377	NA	H2O	NA
RHEA:58512	1-hexadecanoyl-2-(5-oxopentanoyl)-sn-glycero-3-phosphocholine + H(+) + NADPH = 1-hexadecanoyl-2-(5-hydroxypentanoyl)-sn-glycero-3-phosphocholine + NADP(+)	CHEBI:15378,CHEBI:57783	CHEBI:58349	H(+),NADPH	NADP(+)
RHEA:58524	15alpha-stemmadenine intermediate I + H2O + NADPH = (16S)-deshydroxymethyl-stemmadenine + formate + NADP(+)	CHEBI:15377,CHEBI:57783	CHEBI:15740,CHEBI:58349	H2O,NADPH	formate,NADP(+)
RHEA:58528	15alpha-stemmadenine intermediate I + H2O + NADPH = (16R)-deshydroxymethyl-stemmadenine + formate + NADP(+)	CHEBI:15377,CHEBI:57783	CHEBI:15740,CHEBI:58349	H2O,NADPH	formate,NADP(+)
RHEA:58532	15alpha-stemmadenine intermediate I + H2O = akuammicine + formate + H(+)	CHEBI:15377	CHEBI:15740,CHEBI:15378	H2O	formate,H(+)
RHEA:58536	glycine + hexadecanoyl-CoA = CoA + H(+) + N-hexadecanoylglycine	CHEBI:57305,CHEBI:57379	CHEBI:57287,CHEBI:15378	glycine,hexadecanoyl-CoA	CoA,H(+)
RHEA:58552	15alpha-stemmadenine intermediate II + H2O = (16R)-deshydroxymethyl-stemmadenine + formate	CHEBI:15377	CHEBI:15740	H2O	formate
RHEA:58556	15alpha-stemmadenine intermediate II + H2O = (16S)-deshydroxymethyl-stemmadenine + formate	CHEBI:15377	CHEBI:15740	H2O	formate
RHEA:58560	15alpha-stemmadenine intermediate II + NADP(+) = 15alpha-stemmadenine intermediate I + NADPH	CHEBI:58349	CHEBI:57783	NADP(+)	NADPH
RHEA:58564	15alpha-stemmadenine + NADP(+) = 15alpha-stemmadenine intermediate II + 2 H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58568	15alpha-stemmadenine + acetyl-CoA = CoA + O-acetyl-15alpha-stemmadenine	CHEBI:57288	CHEBI:57287	acetyl-CoA	CoA
RHEA:58576	dihydroprecondylocarpine acetate + NADP(+) = H(+) + NADPH + precondylocarpine acetate	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58580	dihydroprecondylocarpine acetate = acetate + catharanthine + H(+)	NA	CHEBI:15378,CHEBI:30089	NA	H(+),acetate
RHEA:58584	dihydroprecondylocarpine acetate = (-)-tabersonine + acetate + H(+)	NA	CHEBI:15378,CHEBI:30089	NA	H(+),acetate
RHEA:58588	dihydroprecondylocarpine acetate + NADPH = (+)-vincadifformine + acetate + NADP(+)	CHEBI:57783	CHEBI:58349,CHEBI:30089	NADPH	NADP(+),acetate
RHEA:58592	1-hexadecanoyl-2-(9-oxononanoyl)-sn-glycero-3-phosphocholine + H(+) + NADPH = 1-hexadecanoyl-2-(9-hydroxynonanoyl)-sn-glycero-3-phosphocholine + NADP(+)	CHEBI:15378,CHEBI:57783	CHEBI:58349	H(+),NADPH	NADP(+)
RHEA:58616	N-octanoyl-(2S)-hydroxyglycine = glyoxylate + octanamide	NA	CHEBI:36655	NA	glyoxylate
RHEA:58620	N-decanoyl-(2S)-hydroxyglycine = decanamide + glyoxylate	NA	CHEBI:36655	NA	glyoxylate
RHEA:58624	N-dodecanoyl-(2S)-hydroxyglycine = dodecanamide + glyoxylate	NA	CHEBI:36655	NA	glyoxylate
RHEA:58628	FADH2-C4alpha-hydroperoxide + H(+) + NADPH + rifamycin SV = FADH2 + H2O + NADP(+) + rifamycin SV hemiaminal	CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58307,CHEBI:58349	H(+),NADPH	H2O,FADH2,NADP(+)
RHEA:58632	N-tetradecanoyl-(2S)-hydroxyglycine = glyoxylate + tetradecamide	NA	CHEBI:36655	NA	glyoxylate
RHEA:58636	N-(9Z-octadecenoyl)-(2S)-hydroxyglycine = (9Z)-octadecenamide + glyoxylate	NA	CHEBI:36655	NA	glyoxylate
RHEA:58644	N-(9Z,12Z,15Z)-octadecatrienoyl-(2S)-hydroxyglycine = (9Z,12Z,15Z)-octadecatrienamide + glyoxylate	NA	CHEBI:36655	NA	glyoxylate
RHEA:58648	rifamycin SV hemiaminal = H(+) + rifamycin SV ortho-naphthoquinone carboxamide	NA	CHEBI:15378	NA	H(+)
RHEA:58664	(S)-2-hydroxyglutarate + a quinone = 2-oxoglutarate + a quinol	CHEBI:132124	CHEBI:24646,CHEBI:16810	a quinone	a quinol,2-oxoglutarate
RHEA:58668	3-deoxyfructose + NADP(+) = 3-deoxyglucosone + H(+) + NADPH	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58672	D-glucuronate = aldehydo-D-glucuronate	CHEBI:58720	NA	D-glucuronate	NA
RHEA:58692	FADH2-C4alpha-hydroperoxide + H(+) + NADH + rifamycin SV = FADH2 + H2O + NAD(+) + rifamycin SV hemiaminal	CHEBI:57945,CHEBI:15378	CHEBI:15377,CHEBI:57540,CHEBI:58307	NADH,H(+)	H2O,NAD(+),FADH2
RHEA:58700	FADH2-C4alpha-hydroperoxide + NADPH + rifampicin = FADH2 + H(+) + H2O + NADP(+) + rifampicin hemiaminal	CHEBI:71365,CHEBI:57783	CHEBI:15377,CHEBI:15378,CHEBI:58307,CHEBI:58349	rifampicin,NADPH	H2O,H(+),FADH2,NADP(+)
RHEA:58716	FADH2-C4alpha-hydroperoxide + NADH + rifampicin = FADH2 + H(+) + H2O + NAD(+) + rifampicin hemiaminal	CHEBI:71365,CHEBI:57945	CHEBI:15377,CHEBI:15378,CHEBI:57540,CHEBI:58307	rifampicin,NADH	H2O,H(+),NAD(+),FADH2
RHEA:58732	5-methyl-CTP + H2O = 5-methyl-CMP + diphosphate + H(+)	CHEBI:15377	CHEBI:33019,CHEBI:15378	H2O	diphosphate,H(+)
RHEA:58736	5-methyl-UTP + H2O = 5-methyl-UMP + diphosphate + H(+)	CHEBI:15377	CHEBI:33019,CHEBI:15378	H2O	diphosphate,H(+)
RHEA:58740	H2O + psi-UTP = diphosphate + H(+) + psi-UMP	CHEBI:15377	CHEBI:33019,CHEBI:15378	H2O	diphosphate,H(+)
RHEA:58744	7-methyl-GTP + H2O = 7-methyl-GMP + diphosphate + H(+)	CHEBI:15377	CHEBI:33019,CHEBI:15378	H2O	diphosphate,H(+)
RHEA:58752	1-hexadecanoyl-2-(7-oxoheptanoyl)-sn-glycero-3-phosphocholine + H(+) + NADPH = 1-hexadecanoyl-2-(7-hydroxyheptanoyl)-sn-glycero-3-phosphocholine + NADP(+)	CHEBI:15378,CHEBI:57783	CHEBI:58349	H(+),NADPH	NADP(+)
RHEA:58756	1-hexadecanoyl-2-(5-oxopentanoyl)-sn-glycero-3-phosphoethanolamine + H(+) + NADPH = 1-hexadecanoyl-2-(5-hydroxypentanoyl)-sn-glycero-3-phosphoethanolamine + NADP(+)	CHEBI:15378,CHEBI:57783	CHEBI:58349	H(+),NADPH	NADP(+)
RHEA:58760	1-hexadecanoyl-2-(5-oxopentanoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) + H(+) + NADPH = 1-hexadecanoyl-2-(5-hydroxypentanoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) + NADP(+)	CHEBI:15378,CHEBI:57783	CHEBI:58349	H(+),NADPH	NADP(+)
RHEA:58764	1-hexadecanoyl-2-(5-oxopentanoyl)-sn-glycero-3-phosphate + H(+) + NADPH = 1-hexadecanoyl-2-(5-hydroxypentanoyl)-sn-glycero-3-phosphate + NADP(+)	CHEBI:15378,CHEBI:57783	CHEBI:58349	H(+),NADPH	NADP(+)
RHEA:58768	1-O-(1Z-hexadecenyl)-2-(5-oxopentanoyl)-sn-glycero-3-phosphocholine + H(+) + NADPH = 1-O-(1Z-hexadecenyl)-2-(5-hydroxypentanoyl)-sn-glycero-3-phosphocholine + NADP(+)	CHEBI:15378,CHEBI:57783	CHEBI:58349	H(+),NADPH	NADP(+)
RHEA:58772	1-O-hexadecyl-2-(5-oxopentanoyl)-sn-glycero-3-phosphocholine + H(+) + NADPH = 1-O-hexadecyl-2-(5-hydroxypentanoyl)-sn-glycero-3-phosphocholine + NADP(+)	CHEBI:15378,CHEBI:57783	CHEBI:58349	H(+),NADPH	NADP(+)
RHEA:58776	NADP(+) + pyridine 3-methanol = H(+) + NADPH + pyridine-3-carbaldehyde	CHEBI:58349	CHEBI:15378,CHEBI:57783	NADP(+)	H(+),NADPH
RHEA:58796	a flavonol 7-O-beta-D-glucoside + malonyl-CoA = a flavonol 7-O-(6-O-malonyl-beta-D-glucoside) + CoA	CHEBI:57384	CHEBI:57287	malonyl-CoA	CoA
RHEA:58800	3',3'-cGAMP + H2O = 5'-pApG-3' + H(+)	CHEBI:15377	CHEBI:15378	H2O	H(+)
RHEA:58804	5'-pApG-3' + H2O = 5'-ApG-3' + phosphate	CHEBI:15377	CHEBI:43474	H2O	phosphate
RHEA:58828	(9S,10R)-epoxy-octadecanoate + H2O = 9R,10R-dihydroxyoctadecanoate	CHEBI:15377	NA	H2O	NA
RHEA:58844	(6E)-8-hydroxygeranial + NAD(+) = (6E)-8-oxogeranial + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:58848	(6E)-8-hydroxygeraniol + NAD(+) = (6E)-8-hydroxygeranial + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:58852	(6E)-8-oxogeraniol + NAD(+) = (6E)-8-oxogeranial + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:58856	(6E)-8-hydroxygeraniol + NAD(+) = (6E)-8-oxogeraniol + H(+) + NADH	CHEBI:57540	CHEBI:57945,CHEBI:15378	NAD(+)	NADH,H(+)
RHEA:58900	1-carboxybiuret + H2O = NH4(+) + urea-1,3-dicarboxylate	CHEBI:15377	CHEBI:28938	H2O	NH4(+)
RHEA:58920	(3S,4R)-7,2'-dihydroxy-4'-methoxyisoflavanol = (+)-medicarpin + H2O	NA	CHEBI:15377	NA	H2O
RHEA:58924	(3R,4R)-3-(6-hydroxy-1,3-benzodioxol-5-yl)-3,4-dihydro-2H-chromene-4,7-diol = (-)-maackiain + H2O	NA	CHEBI:15377	NA	H2O
RHEA:58928	(3R,4R)-7,2',4'-trihydroxyisoflavanol = (6aR,11aR)-3,9-dihydroxypterocarpan + H2O	NA	CHEBI:15377	NA	H2O
RHEA:58936	2 all-trans-geranylgeranyl diphosphate + H(+) + NADH = all-trans-lycopaoctaene + 2 diphosphate + NAD(+)	CHEBI:57945,CHEBI:15378,CHEBI:58756	CHEBI:33019,CHEBI:57540	NADH,H(+),all-trans-geranylgeranyl diphosphate	diphosphate,NAD(+)
RHEA:58940	(1R,2R,3R)-prephytoene diphosphate + H(+) + NADH = all-trans-lycopaoctaene + diphosphate + NAD(+)	CHEBI:57945,CHEBI:15378	CHEBI:33019,CHEBI:57540	NADH,H(+)	diphosphate,NAD(+)
RHEA:58948	4-O-[(D-ribitylphospho)(n)-di{(2R)-glycerylphospho}]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate + n UDP-N-acetyl-alpha-D-glucosamine = 4-O-([3-N-acetyl-beta-D-glucosaminyl-1-D-ribitylphospho](n)-di{[2R]-1-glycerylphospho})-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate + n H(+) + n UDP	CHEBI:57705	CHEBI:58223,CHEBI:15378	UDP-N-acetyl-alpha-D-glucosamine	UDP,H(+)
RHEA:58952	(20S)-protopanaxatriol + UDP-alpha-D-glucose = (20S)-ginsenoside Rh1 + H(+) + UDP	CHEBI:58885	CHEBI:58223,CHEBI:15378	UDP-alpha-D-glucose	UDP,H(+)
RHEA:59020	1,2,3-tri-(9Z,12Z)-octadecadienoylglycerol + H2O = (9Z,12Z)-octadecadienoate + di-(9Z,12Z)-octadecadienoylglycerol + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:30245	H2O	H(+),(9Z,12Z)-octadecadienoate
RHEA:59024	H2O + trihexadecanoylglycerol = dihexadecanoylglycerol + H(+) + hexadecanoate	CHEBI:15377	CHEBI:15378,CHEBI:7896	H2O	H(+),hexadecanoate
RHEA:59044	dammarenediol-II + UDP-alpha-D-glucose = (20S)-20-O-(beta-D-glucosyl)-3-hydroxydammarene + H(+) + UDP	CHEBI:58885	CHEBI:58223,CHEBI:15378	UDP-alpha-D-glucose	UDP,H(+)
RHEA:59056	2 methanethiol + NAD(+) = dimethyl disulfide + H(+) + NADH	CHEBI:16007,CHEBI:57540	CHEBI:57945,CHEBI:15378	methanethiol,NAD(+)	NADH,H(+)
RHEA:59060	(20S)-ginsenoside Rg3 + H2O = (20S)-ginsenoside Rh2 + D-glucose	CHEBI:15377	CHEBI:4167	H2O	D-glucose
RHEA:59076	bis(myo-inositol) 1,3'-phosphate + 2 GDP-alpha-D-mannose = 2-O-(beta-D-mannosyl-(1->2)-beta-D-mannosyl)-bis(myo-inositol) 1,3'-phosphate + 2 GDP + 2 H(+)	CHEBI:57527	CHEBI:15378,CHEBI:58189	GDP-alpha-D-mannose	H(+),GDP
RHEA:59080	bis(myo-inositol) 1,3'-phosphate + GDP-alpha-D-mannose = 2-O-(beta-D-mannosyl)-bis(myo-inositol) 1,3'-phosphate + GDP + H(+)	CHEBI:57527	CHEBI:15378,CHEBI:58189	GDP-alpha-D-mannose	H(+),GDP
RHEA:59084	2-O-(beta-D-mannosyl)-bis(myo-inositol) 1,3'-phosphate + GDP-alpha-D-mannose = 2-O-(beta-D-mannosyl-(1->2)-beta-D-mannosyl)-bis(myo-inositol) 1,3'-phosphate + GDP + H(+)	CHEBI:57527	CHEBI:15378,CHEBI:58189	GDP-alpha-D-mannose	H(+),GDP
RHEA:59096	monoglucosyl-enterobactin + UDP-alpha-D-glucose = diglucosyl-enterobactin + H(+) + UDP	CHEBI:58885	CHEBI:58223,CHEBI:15378	UDP-alpha-D-glucose	UDP,H(+)
RHEA:59100	diglucosyl-enterobactin + UDP-alpha-D-glucose = H(+) + triglucosyl-enterobactin + UDP	CHEBI:58885	CHEBI:58223,CHEBI:15378	UDP-alpha-D-glucose	UDP,H(+)
RHEA:59104	chenodeoxycholate + dolichyl beta-D-glucosyl phosphate = beta-D-glucosyl-(1->3)-O-chenodeoxycholate + dolichyl phosphate + H(+)	CHEBI:36234	CHEBI:15378,POLYMER:9517	chenodeoxycholate	H(+),dolichyl phosphate
RHEA:59108	chenodeoxycholate + octyl beta-D-glucose = beta-D-glucosyl-(1->3)-O-chenodeoxycholate + octan-1-ol	CHEBI:36234	NA	chenodeoxycholate	NA
RHEA:59144	10-formyldihydrofolate + 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide = 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + 7,8-dihydrofolate	CHEBI:58475	NA	5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide	NA
RHEA:59184	2,4-diacetylphloroglucinol + H2O = 2-acetylphloroglucinol + acetate	CHEBI:15377	CHEBI:30089	H2O	acetate
RHEA:59188	L-histidine = D-histidine	CHEBI:57595	NA	L-histidine	NA
RHEA:59220	(2Z,4E)-2-hydroxy-6-oxohepta-2,4-dienoate + H2O = (2Z)-2-hydroxypenta-2,4-dienoate + acetate + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:30089	H2O	H(+),acetate
RHEA:59224	all-trans-geranylgeranyl diphosphate = diphosphate + hydropyrene	CHEBI:58756	CHEBI:33019	all-trans-geranylgeranyl diphosphate	diphosphate
RHEA:59232	all-trans-geranylgeranyl diphosphate + H2O = diphosphate + hydropyrenol	CHEBI:15377,CHEBI:58756	CHEBI:33019	H2O,all-trans-geranylgeranyl diphosphate	diphosphate
RHEA:59236	all-trans-geranylgeranyl diphosphate = diphosphate + isoelisabethatriene	CHEBI:58756	CHEBI:33019	all-trans-geranylgeranyl diphosphate	diphosphate
RHEA:59244	3''-O-acetyl-ADP-D-ribose + H2O = acetate + ADP-D-ribose + H(+)	CHEBI:15377	CHEBI:15378,CHEBI:57967,CHEBI:30089	H2O	H(+),ADP-D-ribose,acetate
RHEA:59256	Fe(III)-enterobactin + H2O = Fe(III)-[N-(2,3-dihydroxybenzoyl)-L-serine]3 + H(+)	CHEBI:15377	CHEBI:15378	H2O	H(+)
RHEA:59260	Fe(III)-[N-(2,3-dihydroxybenzoyl)-L-serine]3 + H(+) + H2O = Fe(III)-[N-(2,3-dihydroxybenzoyl)-L-serine]2 + N-(2,3-dihydroxybenzoyl)-L-serine	CHEBI:15377,CHEBI:15378	NA	H2O,H(+)	NA
RHEA:59264	Fe(III)-[N-(2,3-dihydroxybenzoyl)-L-serine]2 + H(+) + H2O = Fe(III)-[N-(2,3-dihydroxybenzoyl)-L-serine] + N-(2,3-dihydroxybenzoyl)-L-serine	CHEBI:15377,CHEBI:15378	NA	H2O,H(+)	NA
RHEA:59268	A + H2O + N(6)-methyl-L-lysyl-[protein] = AH2 + formaldehyde + L-lysyl-[protein]	CHEBI:15377,CHEBI:13193	CHEBI:17499,CHEBI:16842,GENERIC:9752	H2O,A	AH2,formaldehyde,L-lysyl-[protein]
RHEA:59272	L-cysteine = D-cysteine	CHEBI:35235	NA	L-cysteine	NA
RHEA:59276	L-glutamine = D-glutamine	CHEBI:58359	NA	L-glutamine	NA
RHEA:59280	L-asparagine = D-asparagine	CHEBI:58048	NA	L-asparagine	NA
RHEA:59284	beta-D-glucosyl-(1<->1)-N-octadecanoylsphing-4-enine + H2O = D-glucose + N-octadecanoylsphing-4-enine	CHEBI:15377	CHEBI:4167	H2O	D-glucose
RHEA:59288	beta-D-glucosyl-(1<->1)-sphing-4-enine + H2O = D-glucose + sphing-4-enine	CHEBI:15377	CHEBI:4167,CHEBI:57756	H2O	D-glucose,sphing-4-enine
RHEA:59292	beta-D-galactosyl-(1<->1)-N-octadecanoylsphing-4-enine + H2O = D-galactose + N-octadecanoylsphing-4-enine	CHEBI:15377	CHEBI:4139	H2O	D-galactose
RHEA:59300	3'-phosphoadenylyl sulfate + firefly D-luciferin = adenosine 3',5'-bisphosphate + firefly D-sulfoluciferin + H(+)	CHEBI:58339	CHEBI:58343,CHEBI:15378	3'-phosphoadenylyl sulfate	adenosine 3',5'-bisphosphate,H(+)
RHEA:59304	3'-phosphoadenylyl sulfate + firefly L-luciferin = adenosine 3',5'-bisphosphate + firefly L-sulfoluciferin + H(+)	CHEBI:58339	CHEBI:58343,CHEBI:15378	3'-phosphoadenylyl sulfate	adenosine 3',5'-bisphosphate,H(+)
RHEA:59308	D-galactono-1,5-lactone + H2O = D-galactonate + H(+)	CHEBI:15377	CHEBI:15378	H2O	H(+)
RHEA:59320	D-cellobiono-1,5-lactone + H2O = 4-O-beta-D-glucopyranosyl-D-gluconate + H(+)	CHEBI:15377	CHEBI:15378	H2O	H(+)
RHEA:59328	D-xylono-1,5-lactone + H2O = D-xylonate + H(+)	CHEBI:15377	CHEBI:15378	H2O	H(+)
RHEA:59332	1'-hydroxy-gamma-carotene + A = 1'-hydroxytorulene + AH2	CHEBI:13193	CHEBI:17499	A	AH2
RHEA:59336	1-hydroxy-all-trans-1,2-dihydro-neurosporene + A = AH2 + demethylspheroidene	CHEBI:13193	CHEBI:17499	A	AH2
RHEA:59340	1,1'-dihydroxy-1,1',2,2'-tetrahydroneurosporene + A = 1'-hydroxy-demethylspheroidene + AH2	CHEBI:13193	CHEBI:17499	A	AH2
RHEA:59348	D-maltobiono-1,5-lactone + H2O = D-maltobionate + H(+)	CHEBI:15377	CHEBI:15378	H2O	H(+)
