rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:28955	D-glucuronate(in) + H(+)(in) = D-glucuronate(out) + H(+)(out)	CHEBI:15378,CHEBI:58720	CHEBI:15378,CHEBI:58720	H(+),D-glucuronate	H(+),D-glucuronate
RHEA:28959	D-xylose(in) + H(+)(in) = D-xylose(out) + H(+)(out)	CHEBI:15378,CHEBI:53455	CHEBI:15378,CHEBI:53455	H(+),D-xylose	H(+),D-xylose
RHEA:28963	H(+)(out) + L-proline(out) = H(+)(in) + L-proline(in)	CHEBI:60039,CHEBI:15378	CHEBI:60039,CHEBI:15378	L-proline,H(+)	L-proline,H(+)
RHEA:28967	L-proline(in) + Na(+)(in) = L-proline(out) + Na(+)(out)	CHEBI:29101,CHEBI:60039	CHEBI:29101,CHEBI:60039	Na(+),L-proline	Na(+),L-proline
RHEA:28975	H(+)(out) + L-asparagine(in) = H(+)(in) + L-asparagine(out)	CHEBI:58048,CHEBI:15378	CHEBI:58048,CHEBI:15378	L-asparagine,H(+)	L-asparagine,H(+)
RHEA:28979	H(+)(out) + nitrite(in) = H(+)(in) + nitrite(out)	CHEBI:15378,CHEBI:16301	CHEBI:15378,CHEBI:16301	H(+),nitrite	H(+),nitrite
RHEA:28983	nitrite(in) = nitrite(out)	CHEBI:16301	CHEBI:16301	nitrite	nitrite
RHEA:28987	H(+)(in) + N-acetylneuraminate(in) = H(+)(out) + N-acetylneuraminate(out)	CHEBI:15378,CHEBI:35418	CHEBI:15378,CHEBI:35418	H(+),N-acetylneuraminate	H(+),N-acetylneuraminate
RHEA:28991	N-acetylneuraminate(in) = N-acetylneuraminate(out)	CHEBI:35418	CHEBI:35418	N-acetylneuraminate	N-acetylneuraminate
RHEA:28995	H(+)(out) + L-threonine(in) = H(+)(in) + L-threonine(out)	CHEBI:15378,CHEBI:57926	CHEBI:15378,CHEBI:57926	H(+),L-threonine	H(+),L-threonine
RHEA:29003	H(+)(out) + L-homoserine(in) = H(+)(in) + L-homoserine(out)	CHEBI:57476,CHEBI:15378	CHEBI:57476,CHEBI:15378	L-homoserine,H(+)	L-homoserine,H(+)
RHEA:29011	2-oxoglutarate(in) + H(+)(in) = 2-oxoglutarate(out) + H(+)(out)	CHEBI:16810,CHEBI:15378	CHEBI:16810,CHEBI:15378	2-oxoglutarate,H(+)	2-oxoglutarate,H(+)
RHEA:29015	phosphate(out) + sn-glycerol 3-phosphate(in) = phosphate(in) + sn-glycerol 3-phosphate(out)	CHEBI:57597,CHEBI:43474	CHEBI:57597,CHEBI:43474	sn-glycerol 3-phosphate,phosphate	sn-glycerol 3-phosphate,phosphate
RHEA:29019	D-galactose(in) + H(+)(in) = D-galactose(out) + H(+)(out)	CHEBI:15378,CHEBI:4139	CHEBI:15378,CHEBI:4139	H(+),D-galactose	H(+),D-galactose
RHEA:29027	2 H(+)(in) + L-glutamate(in) = 2 H(+)(out) + L-glutamate(out)	CHEBI:29985,CHEBI:15378	CHEBI:29985,CHEBI:15378	L-glutamate,H(+)	L-glutamate,H(+)
RHEA:29031	L-glutamate(in) + Na(+)(in) = L-glutamate(out) + Na(+)(out)	CHEBI:29985,CHEBI:29101	CHEBI:29985,CHEBI:29101	L-glutamate,Na(+)	L-glutamate,Na(+)
RHEA:29047	a menaquinone + 2 H(+)(in) + H2 = a menaquinol + 2 H(+)(out)	CHEBI:18276,CHEBI:15378,POLYMER:9537	CHEBI:15378,POLYMER:9539	H2,H(+),a menaquinone	H(+),a menaquinol
RHEA:29051	2 H(+)(in) + H2 + menaquinone-8 = 2 H(+)(out) + menaquinol-8	CHEBI:44027,CHEBI:18276,CHEBI:15378	CHEBI:61684,CHEBI:15378	menaquinone-8,H2,H(+)	menaquinol-8,H(+)
RHEA:29055	a ubiquinone + 2 H(+)(in) + H2 = a ubiquinol + 2 H(+)(out)	CHEBI:18276,CHEBI:15378,POLYMER:9565	CHEBI:15378,POLYMER:9566	H2,H(+),a ubiquinone	H(+),a ubiquinol
RHEA:29059	2 H(+)(in) + H2 + ubiquinone-8 = 2 H(+)(out) + ubiquinol-8	CHEBI:61683,CHEBI:18276,CHEBI:15378	CHEBI:61682,CHEBI:15378	ubiquinone-8,H2,H(+)	ubiquinol-8,H(+)
RHEA:29079	(R)-lactate + ubiquinone-8 = pyruvate + ubiquinol-8	CHEBI:61683,CHEBI:16004	CHEBI:61682,CHEBI:15361	ubiquinone-8,(R)-lactate	ubiquinol-8,pyruvate
RHEA:29083	(S)-malate + ubiquinone-8 = oxaloacetate + ubiquinol-8	CHEBI:61683,CHEBI:15589	CHEBI:61682,CHEBI:16452	ubiquinone-8,(S)-malate	ubiquinol-8,oxaloacetate
RHEA:29087	(S)-malate + menaquinone-8 = menaquinol-8 + oxaloacetate	CHEBI:44027,CHEBI:15589	CHEBI:61684,CHEBI:16452	menaquinone-8,(S)-malate	menaquinol-8,oxaloacetate
RHEA:29091	a ubiquinone + 5 H(+)(in) + NADH = a ubiquinol + 4 H(+)(out) + NAD(+)	CHEBI:57945,CHEBI:15378,POLYMER:9565	CHEBI:15378,CHEBI:57540,POLYMER:9566	NADH,H(+),a ubiquinone	H(+),NAD(+),a ubiquinol
RHEA:29095	5 H(+)(in) + NADH + ubiquinone-8 = 4 H(+)(out) + NAD(+) + ubiquinol-8	CHEBI:61683,CHEBI:57945,CHEBI:15378	CHEBI:61682,CHEBI:15378,CHEBI:57540	ubiquinone-8,NADH,H(+)	ubiquinol-8,H(+),NAD(+)
RHEA:29099	a menaquinone + 5 H(+)(in) + NADH = a menaquinol + 4 H(+)(out) + NAD(+)	CHEBI:57945,CHEBI:15378,POLYMER:9537	CHEBI:15378,CHEBI:57540,POLYMER:9539	NADH,H(+),a menaquinone	H(+),NAD(+),a menaquinol
RHEA:29103	5 H(+)(in) + menaquinone-8 + NADH = 4 H(+)(out) + menaquinol-8 + NAD(+)	CHEBI:44027,CHEBI:57945,CHEBI:15378	CHEBI:61684,CHEBI:15378,CHEBI:57540	menaquinone-8,NADH,H(+)	menaquinol-8,H(+),NAD(+)
RHEA:29107	H(+) + NADH + ubiquinone-8 = NAD(+) + ubiquinol-8	CHEBI:61683,CHEBI:57945,CHEBI:15378	CHEBI:61682,CHEBI:57540	ubiquinone-8,NADH,H(+)	ubiquinol-8,NAD(+)
RHEA:29111	H(+) + NADPH + ubiquinone-8 = NADP(+) + ubiquinol-8	CHEBI:61683,CHEBI:15378,CHEBI:57783	CHEBI:61682,CHEBI:58349	ubiquinone-8,H(+),NADPH	ubiquinol-8,NADP(+)
RHEA:29115	H(+) + menaquinone-8 + NADPH = menaquinol-8 + NADP(+)	CHEBI:44027,CHEBI:15378,CHEBI:57783	CHEBI:61684,CHEBI:58349	menaquinone-8,H(+),NADPH	menaquinol-8,NADP(+)
RHEA:29119	a ubiquinol + nitrate = a ubiquinone + H2O + nitrite	CHEBI:17632,POLYMER:9566	CHEBI:15377,CHEBI:16301,POLYMER:9565	nitrate,a ubiquinol	H2O,nitrite,a ubiquinone
RHEA:29123	nitrate(out) + ubiquinol-8(in) = H2O(out) + nitrite(out) + ubiquinone-8(in)	CHEBI:61682,CHEBI:17632	CHEBI:61683,CHEBI:15377,CHEBI:16301	ubiquinol-8,nitrate	ubiquinone-8,H2O,nitrite
RHEA:29127	a menaquinol + nitrate = a menaquinone + H2O + nitrite	CHEBI:17632,POLYMER:9539	CHEBI:15377,CHEBI:16301,POLYMER:9537	nitrate,a menaquinol	H2O,nitrite,a menaquinone
RHEA:29131	menaquinol-8 + nitrate = H2O + menaquinone-8 + nitrite	CHEBI:61684,CHEBI:17632	CHEBI:44027,CHEBI:15377,CHEBI:16301	menaquinol-8,nitrate	menaquinone-8,H2O,nitrite
RHEA:29135	a menaquinol + 2 H(+)(in) + nitrate = a menaquinone + 2 H(+)(out) + H2O + nitrite	CHEBI:15378,CHEBI:17632,POLYMER:9539	CHEBI:15377,CHEBI:15378,CHEBI:16301,POLYMER:9537	H(+),nitrate,a menaquinol	H2O,H(+),nitrite,a menaquinone
RHEA:29139	2 H(+)(in) + menaquinol-8 + nitrate = 2 H(+)(out) + H2O + menaquinone-8 + nitrite	CHEBI:61684,CHEBI:15378,CHEBI:17632	CHEBI:44027,CHEBI:15377,CHEBI:15378,CHEBI:16301	menaquinol-8,H(+),nitrate	menaquinone-8,H2O,H(+),nitrite
RHEA:29143	a ubiquinol + 2 H(+)(in) + nitrate = a ubiquinone + 2 H(+)(out) + H2O + nitrite	CHEBI:15378,CHEBI:17632,POLYMER:9566	CHEBI:15377,CHEBI:15378,CHEBI:16301,POLYMER:9565	H(+),nitrate,a ubiquinol	H2O,H(+),nitrite,a ubiquinone
RHEA:29147	2 H(+)(in) + nitrate + ubiquinol-8 = 2 H(+)(out) + H2O + nitrite + ubiquinone-8	CHEBI:61682,CHEBI:15378,CHEBI:17632	CHEBI:61683,CHEBI:15377,CHEBI:15378,CHEBI:16301	ubiquinol-8,H(+),nitrate	ubiquinone-8,H2O,H(+),nitrite
RHEA:29151	3 a ubiquinol(in) + 2 H(+)(out) + nitrite(out) = 3 a ubiquinone(in) + 2 H2O(out) + NH4(+)(out)	CHEBI:15378,CHEBI:16301,POLYMER:9566	CHEBI:28938,CHEBI:15377,POLYMER:9565	H(+),nitrite,a ubiquinol	NH4(+),H2O,a ubiquinone
RHEA:29155	2 H(+)(out) + nitrite(out) + 3 ubiquinol-8(in) = 2 H2O(out) + NH4(+)(out) + 3 ubiquinone-8(in)	CHEBI:61682,CHEBI:15378,CHEBI:16301	CHEBI:61683,CHEBI:28938,CHEBI:15377	ubiquinol-8,H(+),nitrite	ubiquinone-8,NH4(+),H2O
RHEA:29159	3 a menaquinol(in) + 2 H(+)(out) + nitrite(out) = 3 a menaquinone(in) + 2 H2O(out) + NH4(+)(out)	CHEBI:15378,CHEBI:16301,POLYMER:9539	CHEBI:28938,CHEBI:15377,POLYMER:9537	H(+),nitrite,a menaquinol	NH4(+),H2O,a menaquinone
RHEA:29163	2 H(+)(out) + 3 menaquinol-8(in) + nitrite(out) = 2 H2O(out) + 3 menaquinone-8(in) + NH4(+)(out)	CHEBI:61684,CHEBI:15378,CHEBI:16301	CHEBI:44027,CHEBI:28938,CHEBI:15377	menaquinol-8,H(+),nitrite	menaquinone-8,NH4(+),H2O
RHEA:29187	succinate + ubiquinone-8 = fumarate + ubiquinol-8	CHEBI:61683,CHEBI:30031	CHEBI:61682,CHEBI:29806	ubiquinone-8,succinate	ubiquinol-8,fumarate
RHEA:29195	(S)-dihydroorotate + a menaquinone = a menaquinol + orotate	CHEBI:30864,POLYMER:9537	CHEBI:30839,POLYMER:9539	(S)-dihydroorotate,a menaquinone	orotate,a menaquinol
RHEA:29199	(S)-dihydroorotate + menaquinone-8 = menaquinol-8 + orotate	CHEBI:44027,CHEBI:30864	CHEBI:61684,CHEBI:30839	menaquinone-8,(S)-dihydroorotate	menaquinol-8,orotate
RHEA:29211	H(+)(out) + inosine(in) = H(+)(in) + inosine(out)	CHEBI:15378,CHEBI:17596	CHEBI:15378,CHEBI:17596	H(+),inosine	H(+),inosine
RHEA:29215	fumarate + menaquinol-8 = menaquinone-8 + succinate	CHEBI:61684,CHEBI:29806	CHEBI:44027,CHEBI:30031	menaquinol-8,fumarate	menaquinone-8,succinate
RHEA:29219	a menaquinone + sn-glycerol 3-phosphate = a menaquinol + dihydroxyacetone phosphate	CHEBI:57597,POLYMER:9537	CHEBI:57642,POLYMER:9539	sn-glycerol 3-phosphate,a menaquinone	dihydroxyacetone phosphate,a menaquinol
RHEA:29223	menaquinone-8 + sn-glycerol 3-phosphate = dihydroxyacetone phosphate + menaquinol-8	CHEBI:44027,CHEBI:57597	CHEBI:61684,CHEBI:57642	menaquinone-8,sn-glycerol 3-phosphate	menaquinol-8,dihydroxyacetone phosphate
RHEA:29227	H(+)(in) + indole(in) = H(+)(out) + indole(out)	CHEBI:16881,CHEBI:15378	CHEBI:16881,CHEBI:15378	indole,H(+)	indole,H(+)
RHEA:29235	a menaquinone + H(+) + NADH = a menaquinol + NAD(+)	CHEBI:57945,CHEBI:15378,POLYMER:9537	CHEBI:57540,POLYMER:9539	NADH,H(+),a menaquinone	NAD(+),a menaquinol
RHEA:29239	H(+)(in) + uracil(in) = H(+)(out) + uracil(out)	CHEBI:15378,CHEBI:17568	CHEBI:15378,CHEBI:17568	H(+),uracil	H(+),uracil
RHEA:29243	H(+) + menaquinone-8 + NADH = menaquinol-8 + NAD(+)	CHEBI:44027,CHEBI:57945,CHEBI:15378	CHEBI:61684,CHEBI:57540	menaquinone-8,NADH,H(+)	menaquinol-8,NAD(+)
RHEA:29247	3 H(+)(out) + 2 Na(+)(in) = 3 H(+)(in) + 2 Na(+)(out)	CHEBI:29101,CHEBI:15378	CHEBI:29101,CHEBI:15378	Na(+),H(+)	Na(+),H(+)
RHEA:29251	2 H(+)(out) + Na(+)(in) = 2 H(+)(in) + Na(+)(out)	CHEBI:29101,CHEBI:15378	CHEBI:29101,CHEBI:15378	Na(+),H(+)	Na(+),H(+)
RHEA:29263	L-leucine(in) + Na(+)(in) = L-leucine(out) + Na(+)(out)	CHEBI:29101,CHEBI:57427	CHEBI:29101,CHEBI:57427	Na(+),L-leucine	Na(+),L-leucine
RHEA:29267	L-valine(in) + Na(+)(in) = L-valine(out) + Na(+)(out)	CHEBI:57762,CHEBI:29101	CHEBI:57762,CHEBI:29101	L-valine,Na(+)	L-valine,Na(+)
RHEA:29275	L-isoleucine(in) + Na(+)(in) = L-isoleucine(out) + Na(+)(out)	CHEBI:29101,CHEBI:58045	CHEBI:29101,CHEBI:58045	Na(+),L-isoleucine	Na(+),L-isoleucine
RHEA:29283	L-alanine(in) + Na(+)(in) = L-alanine(out) + Na(+)(out)	CHEBI:29101,CHEBI:57972	CHEBI:29101,CHEBI:57972	Na(+),L-alanine	Na(+),L-alanine
RHEA:29287	2 H(+)(in) + L-aspartate(in) = 2 H(+)(out) + L-aspartate(out)	CHEBI:29991,CHEBI:15378	CHEBI:29991,CHEBI:15378	L-aspartate,H(+)	L-aspartate,H(+)
RHEA:29303	2 H(+)(in) + succinate(in) = 2 H(+)(out) + succinate(out)	CHEBI:30031,CHEBI:15378	CHEBI:30031,CHEBI:15378	succinate,H(+)	succinate,H(+)
RHEA:29319	H2O + sn-glycero-3-phosphoethanolamine = ethanolamine + H(+) + sn-glycerol 3-phosphate	CHEBI:143890,CHEBI:15377	CHEBI:57603,CHEBI:15378,CHEBI:57597	sn-glycero-3-phosphoethanolamine,H2O	ethanolamine,H(+),sn-glycerol 3-phosphate
RHEA:29323	fumarate(in) + succinate(out) = fumarate(out) + succinate(in)	CHEBI:30031,CHEBI:29806	CHEBI:30031,CHEBI:29806	succinate,fumarate	succinate,fumarate
RHEA:29327	(S)-malate(in) + succinate(out) = (S)-malate(out) + succinate(in)	CHEBI:30031,CHEBI:15589	CHEBI:30031,CHEBI:15589	succinate,(S)-malate	succinate,(S)-malate
RHEA:29331	fumarate(in) + 2 H(+)(in) = fumarate(out) + 2 H(+)(out)	CHEBI:29806,CHEBI:15378	CHEBI:29806,CHEBI:15378	fumarate,H(+)	fumarate,H(+)
RHEA:29339	(S)-malate(in) + 2 H(+)(in) = (S)-malate(out) + 2 H(+)(out)	CHEBI:15378,CHEBI:15589	CHEBI:15378,CHEBI:15589	H(+),(S)-malate	H(+),(S)-malate
RHEA:29343	L-aspartate(in) + succinate(out) = L-aspartate(out) + succinate(in)	CHEBI:29991,CHEBI:30031	CHEBI:29991,CHEBI:30031	L-aspartate,succinate	L-aspartate,succinate
RHEA:29347	2 H(+)(in) + orotate(in) = 2 H(+)(out) + orotate(out)	CHEBI:15378,CHEBI:30839	CHEBI:15378,CHEBI:30839	H(+),orotate	H(+),orotate
RHEA:29359	H2O + UMP = phosphate + uridine	CHEBI:15377,CHEBI:57865	CHEBI:43474,CHEBI:16704	H2O,UMP	phosphate,uridine
RHEA:29387	CTP + H2O = CDP + H(+) + phosphate	CHEBI:15377,CHEBI:37563	CHEBI:58069,CHEBI:15378,CHEBI:43474	H2O,CTP	CDP,H(+),phosphate
RHEA:29391	GTP + H2O = diphosphate + GMP + H(+)	CHEBI:15377,CHEBI:37565	CHEBI:33019,CHEBI:15378,CHEBI:58115	H2O,GTP	diphosphate,H(+),GMP
RHEA:29395	H2O + UTP = diphosphate + H(+) + UMP	CHEBI:15377,CHEBI:46398	CHEBI:33019,CHEBI:57865,CHEBI:15378	H2O,UTP	diphosphate,UMP,H(+)
RHEA:29411	glycolate(in) + H(+)(in) = glycolate(out) + H(+)(out)	CHEBI:15378,CHEBI:29805	CHEBI:15378,CHEBI:29805	H(+),glycolate	H(+),glycolate
RHEA:29415	(S)-lactate(in) + H(+)(in) = (S)-lactate(out) + H(+)(out)	CHEBI:16651,CHEBI:15378	CHEBI:16651,CHEBI:15378	(S)-lactate,H(+)	(S)-lactate,H(+)
RHEA:29419	H(+)(out) + Na(+)(in) = H(+)(in) + Na(+)(out)	CHEBI:29101,CHEBI:15378	CHEBI:29101,CHEBI:15378	Na(+),H(+)	Na(+),H(+)
RHEA:29439	Fe(2+)(in) + H(+)(out) = Fe(2+)(out) + H(+)(in)	CHEBI:29033,CHEBI:15378	CHEBI:29033,CHEBI:15378	Fe(2+),H(+)	Fe(2+),H(+)
RHEA:29443	H(+)(in) + L-alanine(in) = H(+)(out) + L-alanine(out)	CHEBI:15378,CHEBI:57972	CHEBI:15378,CHEBI:57972	H(+),L-alanine	H(+),L-alanine
RHEA:29447	glycolate(in) = glycolate(out)	CHEBI:29805	CHEBI:29805	glycolate	glycolate
RHEA:29459	beta-alanine(in) + H(+)(in) = beta-alanine(out) + H(+)(out)	CHEBI:57966,CHEBI:15378	CHEBI:57966,CHEBI:15378	beta-alanine,H(+)	beta-alanine,H(+)
RHEA:29463	K(+)(in) = K(+)(out)	CHEBI:29103	CHEBI:29103	K(+)	K(+)
RHEA:29467	H(+)(out) + K(+)(in) = H(+)(in) + K(+)(out)	CHEBI:15378,CHEBI:29103	CHEBI:15378,CHEBI:29103	H(+),K(+)	H(+),K(+)
RHEA:29471	D-ribose 5-phosphate + H2O = D-ribose + phosphate	CHEBI:15377,CHEBI:78346	CHEBI:43474,CHEBI:47013	H2O,D-ribose 5-phosphate	phosphate,D-ribose
RHEA:29555	H2O + UDP-alpha-D-glucose = alpha-D-glucose 1-phosphate + 2 H(+) + UMP	CHEBI:15377,CHEBI:58885	CHEBI:57865,CHEBI:15378,CHEBI:58601	H2O,UDP-alpha-D-glucose	UMP,H(+),alpha-D-glucose 1-phosphate
RHEA:29567	2 chloride(in) + H(+)(out) = 2 chloride(out) + H(+)(in)	CHEBI:15378,CHEBI:17996	CHEBI:15378,CHEBI:17996	H(+),chloride	H(+),chloride
RHEA:29575	L-serine(in) + Na(+)(in) = L-serine(out) + Na(+)(out)	CHEBI:29101,CHEBI:33384	CHEBI:29101,CHEBI:33384	Na(+),L-serine	Na(+),L-serine
RHEA:29579	Fe(2+)(in) + H(+)(in) = Fe(2+)(out) + H(+)(out)	CHEBI:29033,CHEBI:15378	CHEBI:29033,CHEBI:15378	Fe(2+),H(+)	Fe(2+),H(+)
RHEA:29651	agmatine(in) + L-arginine(out) = agmatine(out) + L-arginine(in)	CHEBI:58145,CHEBI:32682	CHEBI:58145,CHEBI:32682	agmatine,L-arginine	agmatine,L-arginine
RHEA:29655	L-cysteine(in) = L-cysteine(out)	CHEBI:35235	CHEBI:35235	L-cysteine	L-cysteine
RHEA:29659	O-acetyl-L-serine(in) = O-acetyl-L-serine(out)	CHEBI:58340	CHEBI:58340	O-acetyl-L-serine	O-acetyl-L-serine
RHEA:29663	H(+)(in) + xanthine(in) = H(+)(out) + xanthine(out)	CHEBI:17712,CHEBI:15378	CHEBI:17712,CHEBI:15378	xanthine,H(+)	xanthine,H(+)
RHEA:29667	H2O(in) = H2O(out)	CHEBI:15377	CHEBI:15377	H2O	H2O
RHEA:29675	glycerol(in) = glycerol(out)	CHEBI:17754	CHEBI:17754	glycerol	glycerol
RHEA:29679	formate(in) = formate(out)	CHEBI:15740	CHEBI:15740	formate	formate
RHEA:29703	L-valine(in) = L-valine(out)	CHEBI:57762	CHEBI:57762	L-valine	L-valine
RHEA:29723	glyoxylate(in) = glyoxylate(out)	CHEBI:36655	CHEBI:36655	glyoxylate	glyoxylate
RHEA:29751	acetoacetate(in) = acetoacetate(out)	CHEBI:13705	CHEBI:13705	acetoacetate	acetoacetate
RHEA:29759	octanoate(in) = octanoate(out)	CHEBI:25646	CHEBI:25646	octanoate	octanoate
RHEA:29823	chloride(in) = chloride(out)	CHEBI:17996	CHEBI:17996	chloride	chloride
RHEA:29939	H(+)(in) + phosphate(in) = H(+)(out) + phosphate(out)	CHEBI:15378,CHEBI:43474	CHEBI:15378,CHEBI:43474	H(+),phosphate	H(+),phosphate
RHEA:29943	2-dehydro-3-deoxy-D-gluconate(in) + H(+)(in) = 2-dehydro-3-deoxy-D-gluconate(out) + H(+)(out)	CHEBI:57990,CHEBI:15378	CHEBI:57990,CHEBI:15378	2-dehydro-3-deoxy-D-gluconate,H(+)	2-dehydro-3-deoxy-D-gluconate,H(+)
RHEA:29951	H(+)(in) + uridine(in) = H(+)(out) + uridine(out)	CHEBI:15378,CHEBI:16704	CHEBI:15378,CHEBI:16704	H(+),uridine	H(+),uridine
RHEA:29963	H(+)(in) + inosine(in) = H(+)(out) + inosine(out)	CHEBI:15378,CHEBI:17596	CHEBI:15378,CHEBI:17596	H(+),inosine	H(+),inosine
RHEA:29987	adenosine(in) + H(+)(in) = adenosine(out) + H(+)(out)	CHEBI:16335,CHEBI:15378	CHEBI:16335,CHEBI:15378	adenosine,H(+)	adenosine,H(+)
RHEA:30059	(S)-dihydroorotate + fumarate = orotate + succinate	CHEBI:30864,CHEBI:29806	CHEBI:30031,CHEBI:30839	(S)-dihydroorotate,fumarate	succinate,orotate
RHEA:30071	acetyl-CoA + butanoate = acetate + butanoyl-CoA	CHEBI:17968,CHEBI:57288	CHEBI:57371,CHEBI:30089	butanoate,acetyl-CoA	butanoyl-CoA,acetate
RHEA:30091	a ubiquinone + D-alanine + H2O = a ubiquinol + NH4(+) + pyruvate	CHEBI:15377,CHEBI:57416,POLYMER:9565	CHEBI:28938,CHEBI:15361,POLYMER:9566	H2O,D-alanine,a ubiquinone	NH4(+),pyruvate,a ubiquinol
RHEA:30095	(S)-malate + a menaquinone = a menaquinol + oxaloacetate	CHEBI:15589,POLYMER:9537	CHEBI:16452,POLYMER:9539	(S)-malate,a menaquinone	oxaloacetate,a menaquinol
RHEA:30135	dodecanoyl-CoA + H2O = CoA + dodecanoate + H(+)	CHEBI:15377,CHEBI:57375	CHEBI:18262,CHEBI:57287,CHEBI:15378	H2O,dodecanoyl-CoA	dodecanoate,CoA,H(+)
RHEA:30139	H2O + octadecanoyl-CoA = CoA + H(+) + octadecanoate	CHEBI:15377,CHEBI:57394	CHEBI:25629,CHEBI:57287,CHEBI:15378	H2O,octadecanoyl-CoA	octadecanoate,CoA,H(+)
RHEA:30143	H2O + octanoyl-CoA = CoA + H(+) + octanoate	CHEBI:15377,CHEBI:57386	CHEBI:25646,CHEBI:57287,CHEBI:15378	H2O,octanoyl-CoA	octanoate,CoA,H(+)
RHEA:30147	FADH2 + NAD(+) = FAD + 2 H(+) + NADH	CHEBI:57540,CHEBI:58307	CHEBI:57945,CHEBI:57692,CHEBI:15378	NAD(+),FADH2	NADH,FAD,H(+)
RHEA:30151	FADH2 + NADP(+) = FAD + 2 H(+) + NADPH	CHEBI:58307,CHEBI:58349	CHEBI:57692,CHEBI:15378,CHEBI:57783	FADH2,NADP(+)	FAD,H(+),NADPH
RHEA:30187	(S)-dihydroorotate + a quinone = a quinol + orotate	CHEBI:132124,CHEBI:30864	CHEBI:24646,CHEBI:30839	a quinone,(S)-dihydroorotate	a quinol,orotate
RHEA:30263	H2O2 + 2 L-ascorbate = 2 H2O + 2 monodehydro-L-ascorbate radical	CHEBI:38290,CHEBI:16240	CHEBI:15377,CHEBI:59513	L-ascorbate,H2O2	H2O,monodehydro-L-ascorbate radical
RHEA:30267	2 monodehydro-L-ascorbate radical = L-ascorbate + L-dehydroascorbate	CHEBI:59513	CHEBI:38290,CHEBI:58539	monodehydro-L-ascorbate radical	L-ascorbate,L-dehydroascorbate
RHEA:30275	AH2 + H2O2 = A + 2 H2O	CHEBI:17499,CHEBI:16240	CHEBI:15377,CHEBI:13193	AH2,H2O2	H2O,A
RHEA:30279	2 H2 + NAD(+) + 2 oxidized [2Fe-2S]-[ferredoxin] = 3 H(+) + NADH + 2 reduced [2Fe-2S]-[ferredoxin]	GENERIC:10000,CHEBI:18276,CHEBI:57540	GENERIC:10001,CHEBI:57945,CHEBI:15378	oxidized [2Fe-2S]-[ferredoxin],H2,NAD(+)	reduced [2Fe-2S]-[ferredoxin],NADH,H(+)
RHEA:30295	GTP + pyruvate = GDP + H(+) + phosphoenolpyruvate	CHEBI:15361,CHEBI:37565	CHEBI:15378,CHEBI:58702,CHEBI:58189	pyruvate,GTP	H(+),phosphoenolpyruvate,GDP
RHEA:30335	CTP + H(+) + H2O = NH4(+) + UTP	CHEBI:15377,CHEBI:15378,CHEBI:37563	CHEBI:28938,CHEBI:46398	H2O,H(+),CTP	NH4(+),UTP
RHEA:30343	FAD + H(+) + succinate = FADH2 + fumarate	CHEBI:57692,CHEBI:30031,CHEBI:15378	CHEBI:29806,CHEBI:58307	FAD,succinate,H(+)	fumarate,FADH2
RHEA:30691	H2O2 + methanol = formaldehyde + 2 H2O	CHEBI:16240,CHEBI:17790	CHEBI:15377,CHEBI:16842	H2O2,methanol	H2O,formaldehyde
RHEA:30699	2-oxoglutarate + beta-alanine = 3-oxopropanoate + L-glutamate	CHEBI:57966,CHEBI:16810	CHEBI:29985,CHEBI:33190	beta-alanine,2-oxoglutarate	L-glutamate,3-oxopropanoate
RHEA:30731	butanoyl-CoA + FAD + H(+) = (2E)-butenoyl-CoA + FADH2	CHEBI:57692,CHEBI:15378,CHEBI:57371	CHEBI:57332,CHEBI:58307	FAD,H(+),butanoyl-CoA	(2E)-butenoyl-CoA,FADH2
RHEA:30739	1D-myo-inositol 3-phosphate + H2O = myo-inositol + phosphate	CHEBI:15377,CHEBI:58401	CHEBI:17268,CHEBI:43474	H2O,1D-myo-inositol 3-phosphate	myo-inositol,phosphate
RHEA:30763	H2O + L-valine + NAD(+) = 3-methyl-2-oxobutanoate + H(+) + NADH + NH4(+)	CHEBI:57762,CHEBI:15377,CHEBI:57540	CHEBI:28938,CHEBI:11851,CHEBI:57945,CHEBI:15378	L-valine,H2O,NAD(+)	NH4(+),3-methyl-2-oxobutanoate,NADH,H(+)
RHEA:31283	FAD + H(+) + sn-glycerol 3-phosphate = dihydroxyacetone phosphate + FADH2	CHEBI:57692,CHEBI:15378,CHEBI:57597	CHEBI:57642,CHEBI:58307	FAD,H(+),sn-glycerol 3-phosphate	dihydroxyacetone phosphate,FADH2
RHEA:31291	(S)-malate + FAD + H(+) = FADH2 + oxaloacetate	CHEBI:57692,CHEBI:15378,CHEBI:15589	CHEBI:58307,CHEBI:16452	FAD,H(+),(S)-malate	FADH2,oxaloacetate
RHEA:31363	NADP(+) + reduced coenzyme F420-(gamma-Glu)(n) = 2 H(+) + NADPH + oxidized coenzyme F420-(gamma-Glu)(n)	POLYMER:14378,CHEBI:58349	CHEBI:15378,CHEBI:57783,POLYMER:12939	reduced coenzyme F420-(gamma-Glu)(n),NADP(+)	H(+),NADPH,oxidized coenzyme F420-(gamma-Glu)(n)
