rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:56096	[protein]-C-terminal Gly-Gly + ATP + H(+) = [protein]-C-terminal Gly-Gly-AMP + diphosphate	GENERIC:14379	GENERIC:14382	[protein]-C-terminal Gly-Gly	[protein]-C-terminal Gly-Gly-AMP	L>R
RHEA:56100	[small archaeal modifier protein]-C-terminal Gly-Gly + ATP + H(+) = [small archaeal modifier protein]-C-terminal Gly-Gly-AMP + diphosphate	GENERIC:14381	GENERIC:14383	[small archaeal modifier protein]-C-terminal Gly-Gly	[small archaeal modifier protein]-C-terminal Gly-Gly-AMP	L>R
RHEA:56104	2 AH2 + all-trans-4,4'-diaponeurosporene + 2 O2 = 4,4'-diaponeurosporenal + 2 A + 3 H2O	CHEBI:62743	CHEBI:79065	all-trans-4,4'-diaponeurosporene	4,4'-diaponeurosporenal	L>R
RHEA:56108	genistein + O2 + reduced [NADPH--hemoprotein reductase] = 2'-hydroxygenistein + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:74224	CHEBI:140306	genistein	2'-hydroxygenistein	L>R
RHEA:56112	2-all-trans-nonaprenylphenol + H(+) + NADPH + O2 = 3-(all-trans-nonaprenyl)benzene-1,2-diol + H2O + NADP(+)	CHEBI:84510	CHEBI:84517	2-all-trans-nonaprenylphenol	3-(all-trans-nonaprenyl)benzene-1,2-diol	L>R
RHEA:56116	2-all-trans-decaprenylphenol + H(+) + NADPH + O2 = 3-(all-trans-decaprenyl)benzene-1,2-diol + H2O + NADP(+)	CHEBI:84511	CHEBI:84518	2-all-trans-decaprenylphenol	3-(all-trans-decaprenyl)benzene-1,2-diol	L>R
RHEA:56120	2-all-trans-heptaprenylphenol + H(+) + NADPH + O2 = 3-(all-trans-heptaprenyl)benzene-1,2-diol + H2O + NADP(+)	CHEBI:84509	CHEBI:84516	2-all-trans-heptaprenylphenol	3-(all-trans-heptaprenyl)benzene-1,2-diol	L>R
RHEA:56180	8-carboxy-8-demethylriboflavin 5'-phosphate + 2 A + H2O + L-glutamate = 2-oxoglutarate + 8-amino-8-demethylriboflavin 5'-phosphate + 2 AH2 + CO2	CHEBI:139571	CHEBI:139569	8-carboxy-8-demethylriboflavin 5'-phosphate	8-amino-8-demethylriboflavin 5'-phosphate	L>R
RHEA:56280	3'-L-prolyl-AMP + holo-[peptidyl-carrier protein] = AMP + L-prolyl-[peptidyl-carrier protein]	CHEBI:140179,GENERIC:11480	GENERIC:14109	3'-L-prolyl-AMP,holo-[peptidyl-carrier protein]	L-prolyl-[peptidyl-carrier protein]	L>R
RHEA:56288	albendazole + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + hydroxyalbendazole + oxidized [NADPH--hemoprotein reductase]	CHEBI:16664	CHEBI:140182	albendazole	hydroxyalbendazole	L>R
RHEA:56292	fenbendazole + O2 + reduced [NADPH--hemoprotein reductase] = 4'-hydroxyfenbendazole + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:77092	CHEBI:140184	fenbendazole	4'-hydroxyfenbendazole	L>R
RHEA:56308	(S)-reticuline + O2 + reduced [NADPH--hemoprotein reductase] = 1,2-dehydroreticuline + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:57873	CHEBI:18363	(S)-reticuline	1,2-dehydroreticuline	L>R
RHEA:56328	5'-triphosphoadenylyl-(2'->5')-adenylyl-(2'->5')-adenosine + H2O = 5'-triphosphoadenylyl-(2'->5')-adenosine + AMP + H(+)	CHEBI:67143	CHEBI:140294	5'-triphosphoadenylyl-(2'->5')-adenylyl-(2'->5')-adenosine	5'-triphosphoadenylyl-(2'->5')-adenosine	L>R
RHEA:56336	ent-isokaurene + 2 O2 + 2 reduced [NADPH--hemoprotein reductase] = ent-isokaurene-2beta,3beta-diol + 2 H(+) + 2 H2O + 2 oxidized [NADPH--hemoprotein reductase]	CHEBI:50783	CHEBI:140275	ent-isokaurene	ent-isokaurene-2beta,3beta-diol	L>R
RHEA:56340	ent-isokauren-2beta-ol + O2 + reduced [NADPH--hemoprotein reductase] = ent-isokaurene-2beta,3beta-diol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:140188	CHEBI:140275	ent-isokauren-2beta-ol	ent-isokaurene-2beta,3beta-diol	L>R
RHEA:56356	3-bromo-4-hydroxybenzoate + bromide + 3 H(+) + NADPH + O2 = 2,4-dibromophenol + CO2 + 2 H2O + NADP(+)	CHEBI:140203	CHEBI:34238	3-bromo-4-hydroxybenzoate	2,4-dibromophenol	L>R
RHEA:56360	13-deoxycarminomycin + H(+) + NADPH + O2 = 13-dihydrocarminomycin + H2O + NADP(+)	CHEBI:140329	CHEBI:140330	13-deoxycarminomycin	13-dihydrocarminomycin	L>R
RHEA:56364	13-dihydrocarminomycin + H(+) + NADPH + O2 = carminomycin + 2 H2O + NADP(+)	CHEBI:140330	CHEBI:75730	13-dihydrocarminomycin	carminomycin	L>R
RHEA:56376	3-bromo-4,5-dihydroxybenzoate + bromide + 3 H(+) + NADPH + O2 = 3,5-dibromobenzene-1,2-diol + CO2 + 2 H2O + NADP(+)	CHEBI:140211	CHEBI:140214	3-bromo-4,5-dihydroxybenzoate	3,5-dibromobenzene-1,2-diol	L>R
RHEA:56380	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + 2 chloride + 2 FADH2 + 2 O2 = (4,5-dichloro-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + 2 FAD + 4 H2O	GENERIC:14110	GENERIC:14498	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	(4,5-dichloro-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	L>R
RHEA:56384	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + chloride + FADH2 + O2 = (5-chloro-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + FAD + 2 H2O	GENERIC:14110	GENERIC:14497	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	(5-chloro-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	L>R
RHEA:56388	(5-chloro-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + chloride + FADH2 + O2 = (4,5-dichloro-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + FAD + 2 H2O	GENERIC:14497	GENERIC:14498	(5-chloro-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	(4,5-dichloro-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	L>R
RHEA:56468	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + 3 bromide + 3 FADH2 + 3 O2 = (3,4,5-tribromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + 3 FAD + 6 H2O	GENERIC:14110	GENERIC:14550	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	(3,4,5-tribromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	L>R
RHEA:56472	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + bromide + FADH2 + O2 = (5-bromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + FAD + 2 H2O	GENERIC:14110	GENERIC:14548	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	(5-bromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	L>R
RHEA:56476	(5-bromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + bromide + FADH2 + O2 = (4,5-dibromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + FAD + 2 H2O	GENERIC:14548	GENERIC:14549	(5-bromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	(4,5-dibromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	L>R
RHEA:56480	(4,5-dibromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + bromide + FADH2 + O2 = (3,4,5-tribromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein] + FAD + 2 H2O	GENERIC:14549	GENERIC:14550	(4,5-dibromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	(3,4,5-tribromo-1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	L>R
RHEA:56484	3 O2 + oleanolate + 3 reduced [NADPH--hemoprotein reductase] = gypsogenate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase]	CHEBI:82828	CHEBI:140468	oleanolate	gypsogenate	L>R
RHEA:56488	O2 + oleanolate + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + hederagenin + oxidized [NADPH--hemoprotein reductase]	CHEBI:82828	CHEBI:140466	oleanolate	hederagenin	L>R
RHEA:56492	hederagenin + O2 + reduced [NADPH--hemoprotein reductase] = gypsogenin + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:140466	CHEBI:140467	hederagenin	gypsogenin	L>R
RHEA:56496	gypsogenin + O2 + reduced [NADPH--hemoprotein reductase] = gypsogenate + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:140467	CHEBI:140468	gypsogenin	gypsogenate	L>R
RHEA:56500	(R)-3,5-bisphosphomevalonate + H(+) = CO2 + isopentenyl phosphate + phosphate	CHEBI:82774	CHEBI:65078	(R)-3,5-bisphosphomevalonate	isopentenyl phosphate	L>R
RHEA:56528	chloride + D-tryptophan + FADH2 + O2 = 6-chloro-D-tryptophan + FAD + 2 H2O	CHEBI:57719	CHEBI:140509	D-tryptophan	6-chloro-D-tryptophan	L>R
RHEA:56552	[rhodopsin]-L-threonine + ATP = [rhodopsin]-O-phospho-L-threonine + ADP + H(+)	GENERIC:14596	GENERIC:14597	[rhodopsin]-L-threonine	[rhodopsin]-O-phospho-L-threonine	L>R
RHEA:56580	6-thioguanine + S-adenosyl-L-methionine = 6-methylthioguanine + H(+) + S-adenosyl-L-homocysteine	CHEBI:9555	CHEBI:140528	6-thioguanine	6-methylthioguanine	L>R
RHEA:56596	(1S,4S)-bornane-2,5-dione + FMNH2 + O2 = (1S,4S)-5-oxo-1,2-campholide + FMN + H(+) + H2O	CHEBI:36776	CHEBI:66896	(1S,4S)-bornane-2,5-dione	(1S,4S)-5-oxo-1,2-campholide	L>R
RHEA:56680	beta-dihydromenaquinone-9 + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = H2O + omega-hydroxy-beta-dihydromenaquinone-9 + 2 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:134607	CHEBI:140189	beta-dihydromenaquinone-9	omega-hydroxy-beta-dihydromenaquinone-9	L>R
RHEA:56684	dihydrorhizobitoxine + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin] + rhizobitoxine	CHEBI:140642	CHEBI:140641	dihydrorhizobitoxine	rhizobitoxine	L>R
RHEA:56688	(2S)-3-(4-hydroxyphenyl)-2-isocyanopropanoate + 2-oxoglutarate + O2 = (2E)-3-(4-hydroxyphenyl)-2-isocyanoprop-2-enoate + CO2 + H2O + succinate	CHEBI:140647	CHEBI:140648	(2S)-3-(4-hydroxyphenyl)-2-isocyanopropanoate	(2E)-3-(4-hydroxyphenyl)-2-isocyanoprop-2-enoate	L>R
RHEA:56692	(2S)-3-(4-hydroxyphenyl)-2-isocyanopropanoate + 2-oxoglutarate + H(+) + O2 = 4-[(E)-2-isocyanoethenyl]phenol + 2 CO2 + H2O + succinate	CHEBI:140647	CHEBI:140650	(2S)-3-(4-hydroxyphenyl)-2-isocyanopropanoate	4-[(E)-2-isocyanoethenyl]phenol	L>R
RHEA:56700	(2S)-3-(1H-indol-3-yl)-2-isocyanopropanoate + 2-oxoglutarate + H(+) + O2 = 3-[(Z)-2-isocyanoethenyl]-1H-indole + 2 CO2 + H2O + succinate	CHEBI:140652	CHEBI:140434	(2S)-3-(1H-indol-3-yl)-2-isocyanopropanoate	3-[(Z)-2-isocyanoethenyl]-1H-indole	L>R
RHEA:56704	(2S)-3-(1H-indol-3-yl)-2-isocyanopropanoate + 2-oxoglutarate + H(+) + O2 = 3-[(E)-2-isocyanovinyl]indole + 2 CO2 + H2O + succinate	CHEBI:140652	CHEBI:140654	(2S)-3-(1H-indol-3-yl)-2-isocyanopropanoate	3-[(E)-2-isocyanovinyl]indole	L>R
RHEA:56708	beta-amyrin + O2 + reduced [NADPH--hemoprotein reductase] = 16alpha-hydroxy-beta-amyrin + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:10352	CHEBI:140655	beta-amyrin	16alpha-hydroxy-beta-amyrin	L>R
RHEA:56724	AH2 + all-trans-beta-carotene + O2 = 4-hydroxy-all-trans-beta-carotene + A + H2O	CHEBI:17579	CHEBI:140677	all-trans-beta-carotene	4-hydroxy-all-trans-beta-carotene	L>R
RHEA:56728	4-hydroxy-all-trans-beta-carotene + AH2 + O2 = 4,4-dihydroxy-all-trans-beta-carotene + A + H2O	CHEBI:140677	CHEBI:140678	4-hydroxy-all-trans-beta-carotene	4,4-dihydroxy-all-trans-beta-carotene	L>R
RHEA:56736	H2O + O2 + retinal = H(+) + H2O2 + retinoate	CHEBI:15035	CHEBI:15036	retinal	retinoate	L>R
RHEA:56748	an omega-methyl-long-chain fatty acid + O2 + reduced [NADPH--hemoprotein reductase] = an omega-hydroxy-long-chain fatty acid + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:140991	CHEBI:140992	an omega-methyl-long-chain fatty acid	an omega-hydroxy-long-chain fatty acid	L>R
RHEA:56752	a 14alpha-methyl steroid + 5 H(+) + 3 O2 + 6 reduced [2Fe-2S]-[ferredoxin] = a Delta(14) steroid + formate + 4 H2O + 6 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:138029	CHEBI:138031	a 14alpha-methyl steroid	a Delta(14) steroid	L>R
RHEA:56756	5 H(+) + 3 O2 + obtusifoliol + 6 reduced [2Fe-2S]-[ferredoxin] = 4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol + formate + 4 H2O + 6 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:17791	CHEBI:30109	obtusifoliol	4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol	L>R
RHEA:56760	24,25-dihydrolanosterol + 5 H(+) + 3 O2 + 6 reduced [2Fe-2S]-[ferredoxin] = 4,4-dimethyl-8,14-cholestadien-3beta-ol + formate + 4 H2O + 6 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:28113	CHEBI:78904	24,25-dihydrolanosterol	4,4-dimethyl-8,14-cholestadien-3beta-ol	L>R
RHEA:56764	12-epi-fischerindole U + 2-oxoglutarate + chloride + H(+) + O2 = 12-epi-fischerindole G + CO2 + H2O + succinate	CHEBI:140442	CHEBI:141002	12-epi-fischerindole U	12-epi-fischerindole G	L>R
RHEA:56772	2 AH2 + all-trans-adonixanthin + 2 O2 = 2 A + all-trans-(3S,3'S)-astaxanthin + 3 H2O	CHEBI:80217	CHEBI:40968	all-trans-adonixanthin	all-trans-(3S,3'S)-astaxanthin	L>R
RHEA:56776	(+)-pinoresinol + O2 + reduced [NADPH--hemoprotein reductase] = (+)-piperitol + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:40	CHEBI:141003	(+)-pinoresinol	(+)-piperitol	L>R
RHEA:56780	(+)-piperitol + O2 + reduced [NADPH--hemoprotein reductase] = (+)-sesamin + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:141003	CHEBI:66470	(+)-piperitol	(+)-sesamin	L>R
RHEA:56796	[corrinoid adenosyltransferase]-cob(I)alamin + ATP = adenosylcob(III)alamin + apo-[corrinoid adenosyltransferase] + triphosphate	GENERIC:14744	CHEBI:18408,GENERIC:14743	[corrinoid adenosyltransferase]-cob(I)alamin	adenosylcob(III)alamin,apo-[corrinoid adenosyltransferase]	L>R
RHEA:56808	ATP + cob(I)yrinate a,c diamide--[corrinoid adenosyltransferase] = adenosylcob(III)yrinate a,c-diamide + apo-[corrinoid adenosyltransferase] + triphosphate	GENERIC:14746	CHEBI:58503,GENERIC:14743	cob(I)yrinate a,c diamide--[corrinoid adenosyltransferase]	adenosylcob(III)yrinate a,c-diamide,apo-[corrinoid adenosyltransferase]	L>R
RHEA:56812	2-oxoglutarate + chloride + H(+) + L-threonyl-[peptidyl-carrier protein] + O2 = 4-chloro-L-threonyl-[peptidyl-carrier protein] + CO2 + H2O + succinate	GENERIC:15908	GENERIC:15910	L-threonyl-[peptidyl-carrier protein]	4-chloro-L-threonyl-[peptidyl-carrier protein]	L>R
RHEA:56820	AH2 + cyclooctat-9-en-7-ol + O2 = A + cyclooctat-9-ene-5,7-diol + H2O	CHEBI:78352	CHEBI:141020	cyclooctat-9-en-7-ol	cyclooctat-9-ene-5,7-diol	L>R
RHEA:56824	AH2 + cyclooctat-9-ene-5,7-diol + O2 = A + cyclooctatin + H2O	CHEBI:141020	CHEBI:78370	cyclooctat-9-ene-5,7-diol	cyclooctatin	L>R
RHEA:56836	[PQQ precursor protein] + S-adenosyl-L-methionine = 5'-deoxyadenosine + E-Y cross-linked-[PQQ precursor protein] + H(+) + L-methionine	GENERIC:14800	GENERIC:14801	[PQQ precursor protein]	E-Y cross-linked-[PQQ precursor protein]	L>R
RHEA:56840	5-amino-2-hydroxybenzoate + O2 = (2Z,4E)-4-amino-6-oxohepta-2,4-dienedioate + H(+)	CHEBI:20551	CHEBI:141047	5-amino-2-hydroxybenzoate	(2Z,4E)-4-amino-6-oxohepta-2,4-dienedioate	L>R
RHEA:56844	nocamycin E + S-adenosyl-L-methionine = nocamycin I + S-adenosyl-L-homocysteine	CHEBI:141048	CHEBI:141049	nocamycin E	nocamycin I	L>R
RHEA:56848	1,6-didemethyltoxoflavin + S-adenosyl-L-methionine = H(+) + reumycin + S-adenosyl-L-homocysteine	CHEBI:141050	CHEBI:121196	1,6-didemethyltoxoflavin	reumycin	L>R
RHEA:56852	reumycin + S-adenosyl-L-methionine = H(+) + S-adenosyl-L-homocysteine + toxoflavin	CHEBI:121196	CHEBI:80729	reumycin	toxoflavin	L>R
RHEA:56884	adenosine(32) in tRNA + S-adenosyl-L-methionine = 2'-O-methyladenosine(32) in tRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:14779	GENERIC:14778	adenosine(32) in tRNA	2'-O-methyladenosine(32) in tRNA	L>R
RHEA:56920	a medium chain fatty acid + ATP + H(+) = a medium-chain fatty acyl-AMP + diphosphate	CHEBI:59558	CHEBI:141140	a medium chain fatty acid	a medium-chain fatty acyl-AMP	L>R
RHEA:56924	ATP + L-threonyl-[Goodpasture antigen-binding protein] = ADP + H(+) + O-phospho-L-threonyl-[Goodpasture antigen-binding protein]	GENERIC:14788	GENERIC:14789	L-threonyl-[Goodpasture antigen-binding protein]	O-phospho-L-threonyl-[Goodpasture antigen-binding protein]	L>R
RHEA:56928	abieta-7,13-dien-18-al + O2 + reduced [NADPH--hemoprotein reductase] = abieta-7,13-dien-18-oate + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:29509	CHEBI:35680	abieta-7,13-dien-18-al	abieta-7,13-dien-18-oate	L>R
RHEA:56988	germacra-1(10),4,11(13)-trien-12-oate + O2 + reduced [NADPH--hemoprotein reductase] = 6alpha-hydroxygermacra-1(10),4,11(13)-trien-12-oate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:61301	CHEBI:141318	germacra-1(10),4,11(13)-trien-12-oate	6alpha-hydroxygermacra-1(10),4,11(13)-trien-12-oate	L>R
RHEA:57008	5,5'-dehydrodivanillate + H(+) + NADH + O2 = 2,2',3-trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl + formaldehyde + H2O + NAD(+)	CHEBI:141401	CHEBI:141402	5,5'-dehydrodivanillate	2,2',3-trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl	L>R
RHEA:57016	3,6-dichloro-2-methoxybenzoate + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = 3,6-dichlorosalicylate + formaldehyde + H2O + 2 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:141349	CHEBI:141350	3,6-dichloro-2-methoxybenzoate	3,6-dichlorosalicylate	L>R
RHEA:57020	apulose + ATP = ADP + apulose 4-phosphate + H(+)	CHEBI:141348	CHEBI:141351	apulose	apulose 4-phosphate	L>R
RHEA:57028	FADH2 + N-methylnicotinate + O2 = (Z)-2-((N-methylformamido)methylene)-5-hydroxybutanolactone + FAD + H(+)	CHEBI:18123	CHEBI:141413	N-methylnicotinate	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutanolactone	L>R
RHEA:57052	3-oxo-isoapionate + H(+) = CO2 + L-erythrulose	CHEBI:141353	CHEBI:27913	3-oxo-isoapionate	L-erythrulose	L>R
RHEA:57068	3-oxo-isoapionate + ATP = 3-oxo-isoapionate 4-phosphate + ADP + H(+)	CHEBI:141353	CHEBI:141357	3-oxo-isoapionate	3-oxo-isoapionate 4-phosphate	L>R
RHEA:57072	3-oxo-isoapionate 4-phosphate + H(+) = CO2 + L-erythrulose 1-phosphate	CHEBI:141357	CHEBI:58002	3-oxo-isoapionate 4-phosphate	L-erythrulose 1-phosphate	L>R
RHEA:57132	L-ascorbate + O2 + tyramine = (2R)-1-(4-hydroxyphenyl)-2-aminoethanol + H2O + L-dehydroascorbate	CHEBI:327995	CHEBI:141486	tyramine	(2R)-1-(4-hydroxyphenyl)-2-aminoethanol	L>R
RHEA:57160	2-oxoglutarate + L-arginyl-[ribosomal protein eS6] + O2 = (3R)-3-hydroxy-L-arginyl-[ribosomal protein eS6] + CO2 + succinate	GENERIC:14839	GENERIC:14840	L-arginyl-[ribosomal protein eS6]	(3R)-3-hydroxy-L-arginyl-[ribosomal protein eS6]	L>R
RHEA:57164	2-oxoglutarate + L-arginyl-[RCC1 domain-containing protein] + O2 = (3R)-3-hydroxy-L-arginyl-[RCC1 domain-containing protein] + CO2 + succinate	GENERIC:14842	GENERIC:14843	L-arginyl-[RCC1 domain-containing protein]	(3R)-3-hydroxy-L-arginyl-[RCC1 domain-containing protein]	L>R
RHEA:57316	ATP + cytidine 5'-diphosphoramidate = ADP + cytidine 3'-phospho-5'-diphosphoramidate + H(+)	CHEBI:141582	CHEBI:141584	cytidine 5'-diphosphoramidate	cytidine 3'-phospho-5'-diphosphoramidate	L>R
RHEA:57340	3-hydroxy-L-kynurenine + S-adenosyl-L-methionine = 3-hydroxy-4-methyl-L-kynurenine + H(+) + S-adenosyl-L-homocysteine	CHEBI:58125	CHEBI:141609	3-hydroxy-L-kynurenine	3-hydroxy-4-methyl-L-kynurenine	L>R
RHEA:57344	3-hydroxy-D-kynurenine + S-adenosyl-L-methionine = 3-hydroxy-4-methyl-D-kynurenine + H(+) + S-adenosyl-L-homocysteine	CHEBI:141610	CHEBI:141611	3-hydroxy-D-kynurenine	3-hydroxy-4-methyl-D-kynurenine	L>R
RHEA:57352	O2 + reduced [NADPH--hemoprotein reductase] + zeinoxanthin = H(+) + H2O + lutein + oxidized [NADPH--hemoprotein reductase]	CHEBI:65244	CHEBI:28838	zeinoxanthin	lutein	L>R
RHEA:57356	2-oxoglutarate + chloride + H(+) + hapalindole U + O2 = CO2 + H2O + hapalindole G + succinate	CHEBI:141613	CHEBI:141614	hapalindole U	hapalindole G	L>R
RHEA:57376	(S)-N-methylcanadine + O2 + reduced [NADPH--hemoprotein reductase] = (S)-1-hydroxy-N-methylcanadine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:16512	CHEBI:141633	(S)-N-methylcanadine	(S)-1-hydroxy-N-methylcanadine	L>R
RHEA:57380	(S)-1-hydroxy-N-methylcanadine + O2 + reduced [NADPH--hemoprotein reductase] = (13S,14R)-1,13-dihydroxy-N-methylcanadine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:141633	CHEBI:141639	(S)-1-hydroxy-N-methylcanadine	(13S,14R)-1,13-dihydroxy-N-methylcanadine	L>R
RHEA:57388	(13S,14R)-13-O-acetyl-1-hydroxy-N-methylcanadine + O2 + reduced [NADPH--hemoprotein reductase] = (13S,14R)-13-O-acetyl-1,8-dihydroxy-N-methylcanadine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:141640	CHEBI:141642	(13S,14R)-13-O-acetyl-1-hydroxy-N-methylcanadine	(13S,14R)-13-O-acetyl-1,8-dihydroxy-N-methylcanadine	L>R
RHEA:57424	guaiacol + O2 + reduced [NADH--hemoprotein reductase] = catechol + formaldehyde + H(+) + H2O + oxidized [NADH--hemoprotein reductase]	CHEBI:28591,GENERIC:14893	GENERIC:14894	guaiacol,reduced [NADH--hemoprotein reductase]	oxidized [NADH--hemoprotein reductase]	L>R
RHEA:57428	anisole + O2 + reduced [NADH--hemoprotein reductase] = formaldehyde + H(+) + H2O + oxidized [NADH--hemoprotein reductase] + phenol	CHEBI:16579,GENERIC:14893	GENERIC:14894	anisole,reduced [NADH--hemoprotein reductase]	oxidized [NADH--hemoprotein reductase]	L>R
RHEA:57436	guaethol + O2 + reduced [NADH--hemoprotein reductase] = acetaldehyde + catechol + H(+) + H2O + oxidized [NADH--hemoprotein reductase]	CHEBI:141701,GENERIC:14893	GENERIC:14894	guaethol,reduced [NADH--hemoprotein reductase]	oxidized [NADH--hemoprotein reductase]	L>R
RHEA:57448	ATP + D-tyrosine + tRNA(Tyr) = AMP + D-tyrosyl-tRNA(Tyr) + diphosphate + H(+)	CHEBI:58570,GENERIC:9707	GENERIC:9872	D-tyrosine,tRNA(Tyr)	D-tyrosyl-tRNA(Tyr)	L>R
RHEA:57452	L-glutaminyl-[protein] + S-adenosyl-L-methionine = H(+) + N(5)-methyl-L-glutaminyl-[protein] + S-adenosyl-L-homocysteine	GENERIC:10207	GENERIC:14895	L-glutaminyl-[protein]	N(5)-methyl-L-glutaminyl-[protein]	L>R
RHEA:57512	chlorobenzene + H(+) + NADH + O2 = (1R,2R)-3-chlorocyclohexa-3,5-diene-1,2-diol + NAD(+)	CHEBI:28097	CHEBI:19981	chlorobenzene	(1R,2R)-3-chlorocyclohexa-3,5-diene-1,2-diol	L>R
RHEA:57516	dolabradiene + O2 + reduced [NADPH--hemoprotein reductase] = 15,16-epoxydolabrene + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:141822	CHEBI:141821	dolabradiene	15,16-epoxydolabrene	L>R
RHEA:57520	15,16-epoxydolabrene + O2 + reduced [NADPH--hemoprotein reductase] = 3beta-hydroxy-15,16-epoxydolabrene + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:141821	CHEBI:141820	15,16-epoxydolabrene	3beta-hydroxy-15,16-epoxydolabrene	L>R
RHEA:57528	5'-end ribonucleotide-RNA + a ribonucleoside 5'-triphosphate + ATP + H2O = 5'-phospho-ribonucleosidyl-ribonucleotide-RNA + AMP + 2 diphosphate + H(+)	GENERIC:14921	GENERIC:14919	5'-end ribonucleotide-RNA	5'-phospho-ribonucleosidyl-ribonucleotide-RNA	L>R
RHEA:57532	5'-end ribonucleotide-RNA + ATP + H(+) = adenosine-5'-diphospho-5'-ribonucleotide-RNA + diphosphate	GENERIC:14921	GENERIC:14922	5'-end ribonucleotide-RNA	adenosine-5'-diphospho-5'-ribonucleotide-RNA	L>R
RHEA:57536	a ribonucleoside 5'-triphosphate + adenosine-5'-diphospho-5'-ribonucleotide-RNA = 5'-NTP-ribonucleotide-RNA + AMP + H(+)	GENERIC:14922	GENERIC:14920	adenosine-5'-diphospho-5'-ribonucleotide-RNA	5'-NTP-ribonucleotide-RNA	L>R
