rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:57500	3-hydroxybutane-1,2,3-tricarboxylate = 2-methyl-cis-aconitate + H2O	CHEBI:141790	CHEBI:57872	3-hydroxybutane-1,2,3-tricarboxylate	2-methyl-cis-aconitate
RHEA:57504	3-hydroxybutane-1,2,3-tricarboxylate = pyruvate + succinate	CHEBI:141790	NA	3-hydroxybutane-1,2,3-tricarboxylate	NA
RHEA:57508	H2O + NADP(+) + staphylopine = (2S)-2-amino-4-{[(1R)-1-carboxy-2-(1H-imidazol-4-yl)ethyl]amino}butanoate + H(+) + NADPH + pyruvate	CHEBI:141669	CHEBI:141808	staphylopine	(2S)-2-amino-4-{[(1R)-1-carboxy-2-(1H-imidazol-4-yl)ethyl]amino}butanoate
RHEA:57524	a 5'-triphospho-guanosine-ribonucleotide-tRNA(His) + H2O = a 5'-phospho-guanosine-ribonucleotide-tRNA(His) + diphosphate + H(+)	GENERIC:13931	GENERIC:14917	a 5'-triphospho-guanosine-ribonucleotide-tRNA(His)	a 5'-phospho-guanosine-ribonucleotide-tRNA(His)
RHEA:57540	5'-NTP-ribonucleotide-RNA + H2O = 5'-phospho-ribonucleosidyl-ribonucleotide-RNA + diphosphate + H(+)	GENERIC:14920	GENERIC:14919	5'-NTP-ribonucleotide-RNA	5'-phospho-ribonucleosidyl-ribonucleotide-RNA
RHEA:57580	5-methylsulfanyl-D-ribulose 1-phosphate = 1-methylsulfanyl-D-ribulose 5-phosphate	CHEBI:58548	CHEBI:85606	5-methylsulfanyl-D-ribulose 1-phosphate	1-methylsulfanyl-D-ribulose 5-phosphate
RHEA:57608	(1R,2R)-3-chlorocyclohexa-3,5-diene-1,2-diol + NAD(+) = 3-chlorocatechol + H(+) + NADH	CHEBI:19981	CHEBI:27715	(1R,2R)-3-chlorocyclohexa-3,5-diene-1,2-diol	3-chlorocatechol
RHEA:57616	dihydro-ML-236C-[compactin nonaketide synthase] + H2O = dihydro-ML-236C carboxylate + H(+) + holo-[compactin nonaketide synthase]	GENERIC:14941	GENERIC:14940,CHEBI:142045	dihydro-ML-236C-[compactin nonaketide synthase]	holo-[compactin nonaketide synthase],dihydro-ML-236C carboxylate
RHEA:57628	3alpha-hydroxy-3,5-dihydro-ML-236C carboxylate = H2O + ML-236C carboxylate	CHEBI:142046	CHEBI:142047	3alpha-hydroxy-3,5-dihydro-ML-236C carboxylate	ML-236C carboxylate
RHEA:57636	(S)-2-methylbutanoyl-[2-methylbutanoate polyketide synthase] + ML-236A carboxylate = compactin carboxylate + holo-[2-methylbutanoate polyketide synthase]	GENERIC:10261,CHEBI:142048	GENERIC:10260,CHEBI:142050	(S)-2-methylbutanoyl-[2-methylbutanoate polyketide synthase],ML-236A carboxylate	holo-[2-methylbutanoate polyketide synthase],compactin carboxylate
RHEA:57644	(3-{(1R,2S,6S,8R)-2,8-dimethyl-3-[(E)-prop-1-enyl]-4,5-didehydrodecalin-2-yl}-3-oxopropanoyl)-[equisetin nonaketide synthase] + L-serine = H(+) + H2O + holo-[equisetin nonaketide synthase] + trichosetin	GENERIC:14954	GENERIC:14953,CHEBI:142061	(3-{(1R,2S,6S,8R)-2,8-dimethyl-3-[(E)-prop-1-enyl]-4,5-didehydrodecalin-2-yl}-3-oxopropanoyl)-[equisetin nonaketide synthase]	holo-[equisetin nonaketide synthase],trichosetin
RHEA:57652	CMP-N-acetyl-beta-neuraminate + ganglioside GA1 = CMP + ganglioside GM1alpha + H(+)	CHEBI:88069	CHEBI:142049	ganglioside GA1	ganglioside GM1alpha
RHEA:57656	CMP-N-acetyl-beta-neuraminate + ganglioside GD1b = CMP + ganglioside GT1balpha + H(+)	CHEBI:82939	CHEBI:142069	ganglioside GD1b	ganglioside GT1balpha
RHEA:57688	apo-[corrinoid adenosyltransferase] + cob(II)inamide = cob(II)inamide--[corrinoid adenosyltransferase]	GENERIC:14743,CHEBI:141013	GENERIC:14966	apo-[corrinoid adenosyltransferase],cob(II)inamide	cob(II)inamide--[corrinoid adenosyltransferase]
RHEA:57692	2 cob(II)inamide--[corrinoid adenosyltransferase] + reduced [electron-transfer flavoprotein] = 2 cob(I)inamide--[corrinoid adenosyltransferase] + 3 H(+) + oxidized [electron-transfer flavoprotein]	GENERIC:14966	GENERIC:14967	cob(II)inamide--[corrinoid adenosyltransferase]	cob(I)inamide--[corrinoid adenosyltransferase]
RHEA:57704	(2R)-3-(3,4-dihydroxyphenyl)lactate + NADP(+) = 3-(3,4-dihydroxyphenyl)pyruvate + H(+) + NADPH	CHEBI:71492	CHEBI:29055	(2R)-3-(3,4-dihydroxyphenyl)lactate	3-(3,4-dihydroxyphenyl)pyruvate
RHEA:57708	(E)-coniferaldehyde + UDP-alpha-D-glucose = 4-O-(beta-D-glucosyl)-4-trans-coniferyl aldehyde + H(+) + UDP	CHEBI:16547	CHEBI:136949	(E)-coniferaldehyde	4-O-(beta-D-glucosyl)-4-trans-coniferyl aldehyde
RHEA:57712	(E)-sinapoaldehyde + UDP-alpha-D-glucose = 4-O-(beta-D-glucosyl)-4-trans-sinapoyl aldehyde + H(+) + UDP	CHEBI:27949	CHEBI:142126	(E)-sinapoaldehyde	4-O-(beta-D-glucosyl)-4-trans-sinapoyl aldehyde
RHEA:57716	hydrogencarbonate + NH4(+) = carbamate + H(+) + H2O	NA	CHEBI:13941	NA	carbamate
RHEA:57732	A + all-trans-7,8-dihydroretinol = AH2 + all-trans-retinol	CHEBI:132173	NA	all-trans-7,8-dihydroretinol	NA
RHEA:57736	A + all-trans-3,4-didehydro-13,14-dihydroretinol = AH2 + all-trans-3,4-didehydroretinol	CHEBI:142226	CHEBI:132246	all-trans-3,4-didehydro-13,14-dihydroretinol	all-trans-3,4-didehydroretinol
RHEA:57740	a 2,3-saturated meromycolyl-[ACP] + NAD(+) = a trans-Delta(2)-meromycolyl-[ACP] + H(+) + NADH	GENERIC:14981	GENERIC:14982	a 2,3-saturated meromycolyl-[ACP]	a trans-Delta(2)-meromycolyl-[ACP]
RHEA:57744	[protein]-disulfide + phylloquinol = [protein]-dithiol + phylloquinone	CHEBI:28433,GENERIC:10593	GENERIC:10594,CHEBI:18067	phylloquinol,[protein]-disulfide	[protein]-dithiol,phylloquinone
RHEA:57816	dGMP + H2O = 2-deoxy-D-ribose 5-phosphate + guanine	CHEBI:57673	CHEBI:62877	dGMP	2-deoxy-D-ribose 5-phosphate
RHEA:57824	dAMP + H2O = 2-deoxy-D-ribose 5-phosphate + adenine	CHEBI:58245	CHEBI:62877	dAMP	2-deoxy-D-ribose 5-phosphate
RHEA:57828	dIMP + H2O = 2-deoxy-D-ribose 5-phosphate + hypoxanthine	CHEBI:61194	CHEBI:62877	dIMP	2-deoxy-D-ribose 5-phosphate
RHEA:57832	5-oxopentanoate + H2O + NADP(+) = glutarate + 2 H(+) + NADPH	CHEBI:16120	CHEBI:30921	5-oxopentanoate	glutarate
RHEA:57840	1D-myo-inositol 1,3-bisphosphate + H2O = 1D-myo-inositol 1-phosphate + phosphate	CHEBI:83242	CHEBI:58433	1D-myo-inositol 1,3-bisphosphate	1D-myo-inositol 1-phosphate
RHEA:57852	a pyrimidine 2'-deoxyribonucleoside 5'-phosphate + H2O = 2-deoxy-D-ribose 5-phosphate + a pyrimidine nucleobase	CHEBI:142209	CHEBI:26432,CHEBI:62877	a pyrimidine 2'-deoxyribonucleoside 5'-phosphate	a pyrimidine nucleobase,2-deoxy-D-ribose 5-phosphate
RHEA:57860	(E)-6-hydroxyferuloyl-CoA = CoA + scopoletin	CHEBI:142390	CHEBI:17488	(E)-6-hydroxyferuloyl-CoA	scopoletin
RHEA:57872	(E)-2,4-dihydroxycinnamoyl-CoA = CoA + umbelliferone	CHEBI:142398	CHEBI:27510	(E)-2,4-dihydroxycinnamoyl-CoA	umbelliferone
RHEA:57876	uridine(54) in tRNA = pseudouridine(54) in tRNA	GENERIC:10193	GENERIC:14141	uridine(54) in tRNA	pseudouridine(54) in tRNA
RHEA:57880	3-O-[(D-ribitylphospho)2-3-N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-O-6-phospho-alpha-D-mannosyl]-L-threonyl-[protein] + UDP-alpha-D-xylose = 3-O-[beta-D-xylosyl-(1->4)-(D-ribitylphospho)2-3-N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-O-6-phospho-alpha-D-mannosyl]-L-threonyl-[protein] + H(+) + UDP	GENERIC:15021	GENERIC:15023	3-O-[(D-ribitylphospho)2-3-N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-O-6-phospho-alpha-D-mannosyl]-L-threonyl-[protein]	3-O-[beta-D-xylosyl-(1->4)-(D-ribitylphospho)2-3-N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-O-6-phospho-alpha-D-mannosyl]-L-threonyl-[protein]
RHEA:57912	5-phosphooxy-L-glutamyl-tRNA(Gln) + NH4(+) = H(+) + L-glutaminyl-tRNA(Gln) + phosphate	GENERIC:15032	GENERIC:9681	5-phosphooxy-L-glutamyl-tRNA(Gln)	L-glutaminyl-tRNA(Gln)
RHEA:57920	4-phosphooxy-L-aspartyl-tRNA(Asn) + NH4(+) = H(+) + L-asparaginyl-tRNA(Asn) + phosphate	GENERIC:15033	GENERIC:9674	4-phosphooxy-L-aspartyl-tRNA(Asn)	L-asparaginyl-tRNA(Asn)
RHEA:57924	H2O + mutildienyl diphosphate = diphosphate + premutilin	CHEBI:142454	CHEBI:142455	mutildienyl diphosphate	premutilin
RHEA:57932	beta-D-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-O-P-Glu-L-Lys-D-Ala-D-Ala)-diphospho-di-trans,octa-cis-undecaprenol + NH4(+) = beta-D-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-D-isoglutaminyl-L-Lys-D-Ala-D-Ala)-diphospho-di-trans,octa-cis-undecaprenol + H(+) + phosphate	CHEBI:143132	CHEBI:62233	beta-D-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-O-P-Glu-L-Lys-D-Ala-D-Ala)-diphospho-di-trans,octa-cis-undecaprenol	beta-D-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-D-isoglutaminyl-L-Lys-D-Ala-D-Ala)-diphospho-di-trans,octa-cis-undecaprenol
RHEA:57936	H2O + isopyridoxal + NAD(+) = 5-pyridoxate + 2 H(+) + NADH	CHEBI:17889	CHEBI:30960	isopyridoxal	5-pyridoxate
RHEA:57976	(20S)-protopanaxadiol + UDP-alpha-D-glucose = (20S)-ginsenoside C-K + H(+) + UDP	CHEBI:75950	CHEBI:77146	(20S)-protopanaxadiol	(20S)-ginsenoside C-K
RHEA:57980	(20S)-protopanaxatriol + UDP-alpha-D-glucose = (20S)-ginsenoside F1 + H(+) + UDP	CHEBI:75951	CHEBI:77150	(20S)-protopanaxatriol	(20S)-ginsenoside F1
RHEA:57984	(20S)-ginsenoside Rg3 + UDP-alpha-D-glucose = (20S)-ginsenoside Rd + H(+) + UDP	CHEBI:67991	CHEBI:67988	(20S)-ginsenoside Rg3	(20S)-ginsenoside Rd
RHEA:57988	(20S)-ginsenoside Rh2 + UDP-alpha-D-glucose = (20S)-ginsenoside F2 + H(+) + UDP	CHEBI:77147	CHEBI:77145	(20S)-ginsenoside Rh2	(20S)-ginsenoside F2
RHEA:57992	(20S)-ginsenoside C-K + UDP-alpha-D-glucose = (20S)-ginsenoside F2 + H(+) + UDP	CHEBI:77146	CHEBI:77145	(20S)-ginsenoside C-K	(20S)-ginsenoside F2
RHEA:57996	(20S)-protopanaxadiol + UDP-alpha-D-glucose = (20S)-ginsenoside Rh2 + H(+) + UDP	CHEBI:75950	CHEBI:77147	(20S)-protopanaxadiol	(20S)-ginsenoside Rh2
RHEA:58000	(20S)-ginsenoside Rh2 + UDP-alpha-D-glucose = (20S)-ginsenoside Rg3 + H(+) + UDP	CHEBI:77147	CHEBI:67991	(20S)-ginsenoside Rh2	(20S)-ginsenoside Rg3
RHEA:58004	(20S)-ginsenoside F2 + UDP-alpha-D-glucose = (20S)-ginsenoside Rd + H(+) + UDP	CHEBI:77145	CHEBI:67988	(20S)-ginsenoside F2	(20S)-ginsenoside Rd
RHEA:58008	(20S)-ginsenoside F1 + UDP-alpha-D-glucose = (20S)-ginsenoside Rg1 + H(+) + UDP	CHEBI:77150	CHEBI:67987	(20S)-ginsenoside F1	(20S)-ginsenoside Rg1
RHEA:58012	cyclic tetraadenylate = 2 5'-hydroxy-diadenylate 2',3'-cylic phosphate	CHEBI:142457	CHEBI:142458	cyclic tetraadenylate	5'-hydroxy-diadenylate 2',3'-cylic phosphate
RHEA:58020	6alpha,8beta-hydroxygermacra-1(10),4,11(13)-trien-12-oate + H(+) = eupatolide + H2O	CHEBI:142466	CHEBI:4935	6alpha,8beta-hydroxygermacra-1(10),4,11(13)-trien-12-oate	eupatolide
RHEA:58024	oleanolate + UDP-alpha-D-glucose = H(+) + oleanolate 3-O-beta-D-glucoside + UDP	CHEBI:82828	CHEBI:142488	oleanolate	oleanolate 3-O-beta-D-glucoside
RHEA:58036	8alpha-hydroxygermacra-1(10),4,11(13)-trien-12-oate + H(+) = 8-epi-inunolide + H2O	CHEBI:142490	CHEBI:142470	8alpha-hydroxygermacra-1(10),4,11(13)-trien-12-oate	8-epi-inunolide
RHEA:58040	1-(9Z,12Z,15Z-octadecatrienoyl)-glycerol + H2O = (9Z,12Z,15Z)-octadecatrienoate + glycerol + H(+)	CHEBI:75610	NA	1-(9Z,12Z,15Z-octadecatrienoyl)-glycerol	NA
RHEA:58044	a long-chain fatty acyl-CoA + alpha,alpha-trehalose = 2-O-(long-chain fatty acyl)-alpha,alpha-trehalose + CoA	CHEBI:83139	CHEBI:142477	a long-chain fatty acyl-CoA	2-O-(long-chain fatty acyl)-alpha,alpha-trehalose
RHEA:58048	2-O-sulfo-alpha,alpha-trehalose + octadecanoyl-CoA = 2-O-sulfo-2'-O-octadecanoyl-alpha,alpha-trehalose + CoA	CHEBI:60091	CHEBI:142478	2-O-sulfo-alpha,alpha-trehalose	2-O-sulfo-2'-O-octadecanoyl-alpha,alpha-trehalose
RHEA:58052	(2-aminoethyl)phosphonate + acetyl-CoA = (2-acetamidoethyl)phosphonate + CoA + H(+)	CHEBI:57418	CHEBI:142479	(2-aminoethyl)phosphonate	(2-acetamidoethyl)phosphonate
RHEA:58056	hypotaurine + pyruvate = 2-sulfinoacetaldehyde + L-alanine	CHEBI:57853	CHEBI:142501	hypotaurine	2-sulfinoacetaldehyde
RHEA:58060	2-sulfinoacetaldehyde + H2O = acetaldehyde + H(+) + sulfite	CHEBI:142501	NA	2-sulfinoacetaldehyde	NA
RHEA:58072	a 4,5-didehydrojasmonate + H(+) + NADPH = a jasmonate + NADP(+)	CHEBI:142502	CHEBI:136184	a 4,5-didehydrojasmonate	a jasmonate
RHEA:58076	1-(11Z-eicosenoyl)-glycerol + H2O = (11Z)-eicosenoate + glycerol + H(+)	CHEBI:142496	CHEBI:32426	1-(11Z-eicosenoyl)-glycerol	(11Z)-eicosenoate
RHEA:58080	1-docosanoylglycerol + H2O = docosanoate + glycerol + H(+)	CHEBI:142497	CHEBI:23858	1-docosanoylglycerol	docosanoate
RHEA:58084	1-(13Z-docosenoyl)-glycerol + H2O = (13Z)-docosenoate + glycerol + H(+)	CHEBI:142498	CHEBI:32393	1-(13Z-docosenoyl)-glycerol	(13Z)-docosenoate
RHEA:58088	1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-glycerol + H2O = (7Z,10Z,13Z,16Z)-docosatetraenoate + glycerol + H(+)	CHEBI:142499	CHEBI:77225	1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-glycerol	(7Z,10Z,13Z,16Z)-docosatetraenoate
RHEA:58092	1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycerol + H2O = (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + glycerol + H(+)	CHEBI:142500	NA	1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycerol	NA
RHEA:58096	1-tetracosanoylglycerol + H2O = glycerol + H(+) + tetracosanoate	CHEBI:142505	NA	1-tetracosanoylglycerol	NA
RHEA:58100	1-(15Z-tetracosenoyl)-glycerol + H2O = (15Z)-tetracosenoate + glycerol + H(+)	CHEBI:142506	CHEBI:32392	1-(15Z-tetracosenoyl)-glycerol	(15Z)-tetracosenoate
RHEA:58104	(14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate + H2O = (14S,15S)-dihydroxy-(5Z,8Z,11Z)-eicosatrienoate	CHEBI:131965	CHEBI:138006	(14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate	(14S,15S)-dihydroxy-(5Z,8Z,11Z)-eicosatrienoate
RHEA:58108	H2O + N(6)-acetyl-L-lysyl-[protein] = acetate + L-lysyl-[protein]	GENERIC:10731	NA	N(6)-acetyl-L-lysyl-[protein]	NA
RHEA:58112	1''-O-acetyl-ADP-alpha-D-ribose + H2O = acetate + ADP-D-ribose + H(+)	CHEBI:142511	NA	1''-O-acetyl-ADP-alpha-D-ribose	NA
RHEA:58116	L-seryl-[EGF-like domain protein] + UDP-alpha-D-glucose = 3-O-(beta-D-glucosyl)-L-seryl-[EGF-like domain protein] + H(+) + UDP	GENERIC:16010	GENERIC:14610	L-seryl-[EGF-like domain protein]	3-O-(beta-D-glucosyl)-L-seryl-[EGF-like domain protein]
RHEA:58148	ethyl acetate + H2O = acetate + ethanol + H(+)	CHEBI:27750	NA	ethyl acetate	NA
RHEA:58152	H2O + NAD(+) + phosphonoacetaldehyde = 2 H(+) + NADH + phosphonoacetate	CHEBI:58383	CHEBI:57488	phosphonoacetaldehyde	phosphonoacetate
RHEA:58160	ent-copalyl diphosphate = diphosphate + dolabradiene	NA	CHEBI:141822	NA	dolabradiene
RHEA:58164	(2E,6E)-farnesyl diphosphate + 2 H2O = 7-epi-ent-eudesmane-5,11-diol + diphosphate	NA	CHEBI:142536	NA	7-epi-ent-eudesmane-5,11-diol
RHEA:58168	(2E,6E)-farnesyl diphosphate = (-)-5-epi-eremophilene + diphosphate	NA	CHEBI:142537	NA	(-)-5-epi-eremophilene
RHEA:58172	all-trans-geranylgeranyl diphosphate = beta-pinacene + diphosphate	NA	CHEBI:139494	NA	beta-pinacene
RHEA:58176	2 all-trans-geranylgeranyl diphosphate + H(+) + NADPH = all-trans-lycopaoctaene + 2 diphosphate + NADP(+)	NA	CHEBI:142538	NA	all-trans-lycopaoctaene
RHEA:58180	(1R,2R,3R)-prephytoene diphosphate + H(+) + NADPH = all-trans-lycopaoctaene + diphosphate + NADP(+)	CHEBI:58011	CHEBI:142538	(1R,2R,3R)-prephytoene diphosphate	all-trans-lycopaoctaene
RHEA:58184	H(+) + NADPH + 2 phytyl diphosphate = (14E,18E)-lycopadiene + 2 diphosphate + NADP(+)	CHEBI:75434	CHEBI:142539	phytyl diphosphate	(14E,18E)-lycopadiene
RHEA:58188	all-trans-lycopene + dimethylallyl diphosphate + H2O = dihydroisopentenyldehydrorhodopin + diphosphate	NA	CHEBI:87163	NA	dihydroisopentenyldehydrorhodopin
RHEA:58192	dimethylallyl diphosphate + H2O + isopentenyldehydrorhodopin = dihydrobisanhydrobacterioruberin + diphosphate	CHEBI:87162	CHEBI:87161	isopentenyldehydrorhodopin	dihydrobisanhydrobacterioruberin
RHEA:58196	H2O + N(6)-acetyl-L-lysyl-[histone] = acetate + L-lysyl-[histone]	GENERIC:11338	GENERIC:9845	N(6)-acetyl-L-lysyl-[histone]	L-lysyl-[histone]
RHEA:58208	A + dihydroalstonine = AH2 + alstonine	CHEBI:142534	CHEBI:142530	dihydroalstonine	alstonine
RHEA:58216	A + dihydroserpentine = AH2 + serpentine	CHEBI:142535	CHEBI:142531	dihydroserpentine	serpentine
RHEA:58220	L-lysyl-[protein] + NAD(+) = H(+) + N(6)-(ADP-D-ribosyl)-L-lysyl-[protein] + nicotinamide	NA	GENERIC:15088	NA	N(6)-(ADP-D-ribosyl)-L-lysyl-[protein]
RHEA:58224	L-glutamyl-[protein] + NAD(+) = 5-O-(ADP-D-ribosyl)-L-glutamyl-[protein] + nicotinamide	GENERIC:10208	GENERIC:15089	L-glutamyl-[protein]	5-O-(ADP-D-ribosyl)-L-glutamyl-[protein]
RHEA:58228	L-asparaginyl-[protein] + NAD(+) = H(+) + N(4)-(ADP-D-ribosyl)-L-asparaginyl-[protein] + nicotinamide	GENERIC:12804	GENERIC:15090	L-asparaginyl-[protein]	N(4)-(ADP-D-ribosyl)-L-asparaginyl-[protein]
RHEA:58232	L-seryl-[protein] + NAD(+) = H(+) + nicotinamide + O-(ADP-D-ribosyl)-L-seryl-[protein]	NA	GENERIC:15091	NA	O-(ADP-D-ribosyl)-L-seryl-[protein]
RHEA:58236	L-tyrosyl-[protein] + NAD(+) = H(+) + nicotinamide + O-(ADP-D-ribosyl)-L-tyrosyl-[protein]	GENERIC:10136	GENERIC:15092	L-tyrosyl-[protein]	O-(ADP-D-ribosyl)-L-tyrosyl-[protein]
RHEA:58240	H2O + S-(ADP-D-ribosyl)-L-cysteinyl-[protein] = ADP-D-ribose + L-cysteinyl-[protein]	GENERIC:14624	NA	S-(ADP-D-ribosyl)-L-cysteinyl-[protein]	NA
RHEA:58244	H2O + N(6)-(ADP-D-ribosyl)-L-lysyl-[protein] = ADP-D-ribose + L-lysyl-[protein]	GENERIC:15088	NA	N(6)-(ADP-D-ribosyl)-L-lysyl-[protein]	NA
RHEA:58248	5-O-(ADP-D-ribosyl)-L-glutamyl-[protein] + H2O = ADP-D-ribose + H(+) + L-glutamyl-[protein]	GENERIC:15089	GENERIC:10208	5-O-(ADP-D-ribosyl)-L-glutamyl-[protein]	L-glutamyl-[protein]
RHEA:58252	H2O + N(4)-(ADP-D-ribosyl)-L-asparaginyl-[protein] = ADP-D-ribose + L-asparaginyl-[protein]	GENERIC:15090	GENERIC:12804	N(4)-(ADP-D-ribosyl)-L-asparaginyl-[protein]	L-asparaginyl-[protein]
RHEA:58256	H2O + O-(ADP-D-ribosyl)-L-seryl-[protein] = ADP-D-ribose + L-seryl-[protein]	GENERIC:15091	NA	O-(ADP-D-ribosyl)-L-seryl-[protein]	NA
RHEA:58260	H2O + O-(ADP-D-ribosyl)-L-tyrosyl-[protein] = ADP-D-ribose + L-tyrosyl-[protein]	GENERIC:15092	GENERIC:10136	O-(ADP-D-ribosyl)-L-tyrosyl-[protein]	L-tyrosyl-[protein]
RHEA:58264	a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine + cholesterol = an N-acylsphing-4-enine + cholesteryl 3-beta-D-glucoside	CHEBI:22801	CHEBI:17495	a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine	cholesteryl 3-beta-D-glucoside
RHEA:58268	[protein]-C-terminal glycine + NAD(+) = [protein]-C-terminal O-(ADP-D-ribosyl)-glycine + nicotinamide	GENERIC:15093	GENERIC:15095	[protein]-C-terminal glycine	[protein]-C-terminal O-(ADP-D-ribosyl)-glycine
RHEA:58284	5,6-dihydrothymine + NADP(+) = H(+) + NADPH + thymine	CHEBI:27468	CHEBI:17821	5,6-dihydrothymine	thymine
RHEA:58288	25-substituted-cholesterol + beta-D-glucosyl-N-octanoylsphing-4E-enine = 25-substituted-cholesteryl beta-D-glucoside + N-octanoylsphing-4-enine	CHEBI:65222,CHEBI:142575	CHEBI:142576,CHEBI:45815	beta-D-glucosyl-N-octanoylsphing-4E-enine,25-substituted-cholesterol	25-substituted-cholesteryl beta-D-glucoside,N-octanoylsphing-4-enine
RHEA:58292	25-substituted-cholesterol + beta-D-glucosyl-N-dodecanoylsphing-4E-enine = 25-substituted-cholesteryl beta-D-glucoside + N-dodecanoylsphing-4-enine	CHEBI:142575,CHEBI:76297	CHEBI:142576,CHEBI:72956	25-substituted-cholesterol,beta-D-glucosyl-N-dodecanoylsphing-4E-enine	25-substituted-cholesteryl beta-D-glucoside,N-dodecanoylsphing-4-enine
RHEA:58296	25-substituted-cholesterol + beta-D-glucosyl-N-hexadecanoylsphing-4E-enine = 25-substituted-cholesteryl beta-D-glucoside + N-hexadecanoylsphing-4-enine	CHEBI:142575,CHEBI:84716	CHEBI:142576,CHEBI:72959	25-substituted-cholesterol,beta-D-glucosyl-N-hexadecanoylsphing-4E-enine	25-substituted-cholesteryl beta-D-glucoside,N-hexadecanoylsphing-4-enine
RHEA:58300	25-substituted-cholesterol + beta-D-glucosyl-(1<->1)-N-octadecanoylsphing-4-enine = 25-substituted-cholesteryl beta-D-glucoside + N-octadecanoylsphing-4-enine	CHEBI:142575,CHEBI:84719	CHEBI:142576,CHEBI:72961	25-substituted-cholesterol,beta-D-glucosyl-(1<->1)-N-octadecanoylsphing-4-enine	25-substituted-cholesteryl beta-D-glucoside,N-octadecanoylsphing-4-enine
RHEA:58304	25-substituted-cholesterol + beta-D-glucosyl-N-(9Z-octadecenoyl)-sphing-4E-enine = 25-substituted-cholesteryl beta-D-glucoside + N-(9Z-octadecenoyl)-sphing-4-enine	CHEBI:142575,CHEBI:139140	CHEBI:142576,CHEBI:77996	25-substituted-cholesterol,beta-D-glucosyl-N-(9Z-octadecenoyl)-sphing-4E-enine	25-substituted-cholesteryl beta-D-glucoside,N-(9Z-octadecenoyl)-sphing-4-enine
RHEA:58308	25-substituted-cholesterol + beta-D-glucosyl-N-(15Z-tetracosenoyl)-sphing-4E-enine = 25-substituted-cholesteryl beta-D-glucoside + N-(15Z-tetracosenoyl)-sphing-4-enine	CHEBI:142575,CHEBI:76302	CHEBI:142576,CHEBI:74450	25-substituted-cholesterol,beta-D-glucosyl-N-(15Z-tetracosenoyl)-sphing-4E-enine	25-substituted-cholesteryl beta-D-glucoside,N-(15Z-tetracosenoyl)-sphing-4-enine
RHEA:58312	25-substituted-cholesteryl beta-D-glucoside + H2O = 25-substituted-cholesterol + D-glucose	CHEBI:142576	CHEBI:142575	25-substituted-cholesteryl beta-D-glucoside	25-substituted-cholesterol
RHEA:58316	beta-D-glucosyl-N-hexadecanoylsphing-4E-enine + cholesterol = cholesteryl 3-beta-D-glucoside + N-hexadecanoylsphing-4-enine	CHEBI:84716	CHEBI:72959,CHEBI:17495	beta-D-glucosyl-N-hexadecanoylsphing-4E-enine	N-hexadecanoylsphing-4-enine,cholesteryl 3-beta-D-glucoside
RHEA:58320	25-substituted-cholesterol + a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine = 25-substituted-cholesteryl beta-D-glucoside + an N-acylsphing-4-enine	CHEBI:142575,CHEBI:22801	CHEBI:142576	25-substituted-cholesterol,a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine	25-substituted-cholesteryl beta-D-glucoside
RHEA:58324	beta-D-glucosyl-N-(9Z-octadecenoyl)-sphing-4E-enine + cholesterol = cholesteryl 3-beta-D-glucoside + N-(9Z-octadecenoyl)-sphing-4-enine	CHEBI:139140	CHEBI:77996,CHEBI:17495	beta-D-glucosyl-N-(9Z-octadecenoyl)-sphing-4E-enine	N-(9Z-octadecenoyl)-sphing-4-enine,cholesteryl 3-beta-D-glucoside
RHEA:58328	(Z)-non-6-en-1-ol + NADP(+) = (Z)-non-6-enal + H(+) + NADPH	CHEBI:142603	CHEBI:142591	(Z)-non-6-en-1-ol	(Z)-non-6-enal
RHEA:58332	(E)-non-2-en-1-ol + NADP(+) = (E)-non-2-enal + H(+) + NADPH	CHEBI:142604	CHEBI:142592	(E)-non-2-en-1-ol	(E)-non-2-enal
